T  (s),T1,T2,T3,One,Two,Three,Four,Five,Six,Seven,Eight,Sum1,Sum2,Sum3,Sum4,Sum5,Sum6,Sum7,Sum8,Inj.,Val.,Vol.,Flow,Tim.,Setpoint,CP1,CP2,CP3,CP4,CP5,CP6,CP7,CP8
236.567001,26.956219,22.677933,27.281687,1706.213989,457.021484,-200.652588,-366.817139,-598.395203,1130.022461,1780.250244,2105.180420,1.165343,1.165488,1.165323,1.165807,1.165980,1.165893,1.165601,1.165543,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.645608,-0.172931,0.075924,0.138799,0.226425,-0.427585,-0.673623,-0.796572
239.820007,26.950298,22.672440,27.280937,1703.964355,455.083649,-202.998077,-369.276428,-600.751221,1127.608643,1778.259155,2103.676270,1.165357,1.165519,1.165359,1.165803,1.166007,1.165944,1.165631,1.165576,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.644757,-0.172198,0.076812,0.139729,0.227316,-0.426672,-0.672869,-0.796003
243.076004,26.927094,22.674187,27.282249,1702.004517,452.389496,-205.390259,-371.588074,-603.653320,1125.284302,1775.580566,2102.131836,1.165420,1.165529,1.165361,1.165819,1.165976,1.165933,1.165596,1.165498,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.644016,-0.171178,0.077717,0.140604,0.228414,-0.425792,-0.671856,-0.795418
246.330002,26.927628,22.682055,27.282249,1699.826538,450.446960,-208.296051,-374.084747,-606.449585,1123.738525,1773.972290,2100.665527,1.165332,1.165481,1.165335,1.165811,1.165977,1.165905,1.165575,1.165475,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.643191,-0.170443,0.078816,0.141549,0.229472,-0.425208,-0.671247,-0.794864
249.587006,26.954193,22.660763,27.281000,1698.265869,448.493408,-211.425919,-376.369659,-608.928101,1121.571533,1771.248413,2097.501709,1.165322,1.165497,1.165330,1.165794,1.165961,1.165867,1.165569,1.165509,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.642601,-0.169704,0.080001,0.142413,0.230410,-0.424388,-0.670217,-0.793666
252.845993,26.937710,22.667255,27.282875,1695.993408,445.757935,-213.926117,-378.999908,-612.235291,1119.277222,1768.685669,2095.920410,1.165340,1.165497,1.165309,1.165779,1.165941,1.165893,1.165586,1.165511,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.641741,-0.168669,0.080947,0.143408,0.231662,-0.423519,-0.669247,-0.793068
256.105011,26.923679,22.660200,27.282875,1695.415283,443.804352,-217.132187,-381.047974,-615.272278,1117.399170,1766.992432,2094.013184,1.165334,1.165510,1.165319,1.165779,1.165910,1.165851,1.165562,1.165490,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.641522,-0.167930,0.082160,0.144183,0.232811,-0.422809,-0.668606,-0.792346
259.360992,26.936802,22.648712,27.282249,1692.363037,441.496674,-219.511169,-383.940094,-617.608215,1115.314453,1764.745728,2092.844238,1.165333,1.165486,1.165321,1.165771,1.165964,1.165896,1.165524,1.165457,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.640367,-0.167056,0.083060,0.145278,0.233695,-0.422020,-0.667756,-0.791904
262.619995,26.939043,22.646339,27.282499,1690.382202,439.429657,-221.567642,-385.958557,-620.604126,1113.153198,1762.397095,2090.507568,1.165338,1.165484,1.165309,1.165787,1.165930,1.165885,1.165574,1.165524,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.639618,-0.166274,0.083838,0.146042,0.234828,-0.421202,-0.666867,-0.791020
265.872009,26.952753,22.669817,27.282562,1687.941528,437.543457,-224.822678,-388.541840,-623.577148,1110.878906,1759.852173,2088.414062,1.165344,1.165531,1.165348,1.165820,1.165985,1.165943,1.165620,1.165566,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.638694,-0.165561,0.085070,0.147019,0.235953,-0.420342,-0.665904,-0.790228
269.130005,26.954512,22.657204,27.282249,1686.060669,434.496918,-227.773209,-390.839996,-625.999207,1108.832275,1756.838257,2086.442139,1.165368,1.165512,1.165376,1.165859,1.165979,1.165901,1.165602,1.165540,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.637983,-0.164408,0.086186,0.147889,0.236870,-0.419567,-0.664764,-0.789482
272.382996,26.965609,22.673876,27.279625,1683.795776,432.502411,-230.634705,-393.457916,-629.004639,1105.804321,1755.110107,2084.172607,1.165388,1.165546,1.165377,1.165844,1.166025,1.165957,1.165613,1.165526,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.637126,-0.163653,0.087269,0.148879,0.238007,-0.418421,-0.664110,-0.788623
275.640015,26.964008,22.696291,27.279812,1681.932617,429.533478,-233.833405,-396.443970,-632.330078,1102.911743,1750.971069,2081.936768,1.165366,1.165530,1.165367,1.165813,1.165979,1.165931,1.165613,1.165521,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.636421,-0.162530,0.088479,0.150009,0.239265,-0.417327,-0.662544,-0.787777
278.898010,26.977451,22.694729,27.279688,1679.484863,426.853088,-236.882172,-399.866211,-635.737854,1100.455811,1748.659302,2080.106201,1.165347,1.165541,1.165366,1.165783,1.165971,1.165931,1.165590,1.165528,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.635495,-0.161515,0.089633,0.151304,0.240555,-0.416398,-0.661669,-0.787084
282.149994,26.972811,22.671564,27.279625,1677.481079,424.598114,-240.365311,-402.242584,-638.573303,1098.067139,1746.409668,2077.332764,1.165360,1.165522,1.165363,1.165813,1.165967,1.165912,1.165610,1.165541,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.634736,-0.160662,0.090951,0.152203,0.241628,-0.415494,-0.660818,-0.786035
285.406006,26.978251,22.668255,27.277187,1674.473022,421.767792,-243.107941,-404.690002,-641.113281,1096.651733,1743.933228,2076.727295,1.165368,1.165512,1.165330,1.165824,1.165949,1.165893,1.165568,1.165484,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.633598,-0.159591,0.091989,0.153129,0.242589,-0.414958,-0.659881,-0.785806
288.658997,26.993988,22.666508,27.278938,1672.953003,420.026337,-245.000565,-406.896973,-644.143860,1094.364624,1741.359009,2074.445801,1.165357,1.165517,1.165315,1.165790,1.165976,1.165902,1.165558,1.165476,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.633023,-0.158932,0.092705,0.153964,0.243735,-0.414093,-0.658907,-0.784942
291.910004,26.988066,22.669254,27.279562,1671.050659,418.089111,-247.197693,-409.073700,-646.711914,1091.794189,1738.865479,2072.531006,1.165330,1.165505,1.165332,1.165809,1.165934,1.165874,1.165566,1.165479,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.632303,-0.158199,0.093536,0.154788,0.244707,-0.413120,-0.657963,-0.784218
295.167999,26.988279,22.667194,27.278999,1668.070435,415.192474,-250.656357,-411.772369,-649.428528,1089.366333,1736.426025,2070.303467,1.165289,1.165464,1.165273,1.165776,1.165984,1.165919,1.165590,1.165527,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.631175,-0.157103,0.094845,0.155809,0.245735,-0.412202,-0.657040,-0.783375
298.428009,26.985186,22.672813,27.278812,1666.302734,412.778687,-253.973297,-414.339966,-652.577271,1087.162109,1734.836548,2067.535400,1.165322,1.165505,1.165339,1.165810,1.165970,1.165898,1.165598,1.165536,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.630507,-0.156190,0.096100,0.156781,0.246926,-0.411368,-0.656439,-0.782328
301.683990,26.989027,22.617867,27.281563,1663.495117,410.041290,-257.434662,-416.725616,-655.736267,1084.525391,1732.124878,2064.947754,1.165352,1.165554,1.165366,1.165867,1.166018,1.165970,1.165614,1.165576,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.629444,-0.155154,0.097410,0.157683,0.248122,-0.410370,-0.655413,-0.781348
304.945007,26.978037,22.623674,27.280750,1662.180176,407.775879,-259.952271,-419.811890,-658.413208,1082.817749,1730.228760,2064.118408,1.165403,1.165565,1.165382,1.165847,1.166020,1.165955,1.165627,1.165542,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.628947,-0.154297,0.098362,0.158851,0.249135,-0.409724,-0.654695,-0.781035
308.197998,26.982519,22.651148,27.280937,1658.885742,405.669281,-262.516327,-421.366486,-661.477539,1080.421631,1728.014038,2062.611816,1.165363,1.165537,1.165355,1.165847,1.165983,1.165926,1.165591,1.165518,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.627700,-0.153500,0.099333,0.159439,0.250294,-0.408817,-0.653857,-0.780465
311.455994,26.966675,22.671190,27.279625,1657.767334,403.611847,-264.663849,-424.328033,-664.278625,1078.096191,1724.666138,2060.651611,1.165326,1.165513,1.165373,1.165834,1.166011,1.165937,1.165636,1.165546,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.627277,-0.152721,0.100145,0.160560,0.251354,-0.407937,-0.652590,-0.779723
314.712006,26.979212,22.642717,27.283001,1656.645142,401.671661,-266.826660,-426.139832,-666.368591,1076.294556,1722.877319,2058.827148,1.165373,1.165545,1.165403,1.165841,1.166020,1.165949,1.165622,1.165592,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.626852,-0.151987,0.100964,0.161246,0.252145,-0.407255,-0.651914,-0.779033
317.975006,27.004763,22.635288,27.279125,1654.612915,399.392914,-270.064178,-428.342651,-669.393494,1074.184326,1721.076904,2056.999023,1.165422,1.165553,1.165384,1.165867,1.166034,1.165994,1.165677,1.165569,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.626083,-0.151125,0.102189,0.162079,0.253290,-0.406457,-0.651232,-0.778341
321.230011,27.006363,22.646526,27.280500,1651.930542,396.568451,-273.097137,-431.384033,-672.405396,1071.259033,1718.361938,2054.754395,1.165346,1.165541,1.165330,1.165820,1.165986,1.165912,1.165568,1.165516,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.625068,-0.150056,0.103336,0.163230,0.254429,-0.405350,-0.650205,-0.777491
324.485992,26.990681,22.648775,27.283188,1650.447510,394.826080,-275.457550,-433.551208,-675.721313,1069.574219,1715.831665,2053.608398,1.165324,1.165520,1.165328,1.165815,1.165993,1.165938,1.165609,1.165522,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.624507,-0.149397,0.104229,0.164050,0.255684,-0.404713,-0.649248,-0.777058
327.750000,27.009085,22.658953,27.280500,1648.013184,392.756714,-277.955597,-435.480255,-677.295349,1067.818726,1713.967285,2051.086914,1.165419,1.165568,1.165397,1.165868,1.166021,1.165984,1.165671,1.165561,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.623586,-0.148614,0.105175,0.164780,0.256279,-0.404048,-0.648542,-0.776104
331.007996,27.013512,22.672876,27.280687,1645.305420,389.568542,-281.456299,-438.280853,-680.535156,1065.697632,1710.853760,2048.785400,1.165380,1.165549,1.165393,1.165849,1.165996,1.165918,1.165633,1.165558,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.622561,-0.147408,0.106499,0.165840,0.257505,-0.403246,-0.647364,-0.775233
334.269012,27.037357,22.678869,27.283125,1644.022949,387.501953,-283.937286,-440.693024,-683.545288,1063.262085,1707.976074,2047.025635,1.165383,1.165527,1.165359,1.165823,1.165970,1.165910,1.165600,1.165529,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.622076,-0.146626,0.107438,0.166752,0.258644,-0.402324,-0.646275,-0.774567
337.531006,27.012924,22.664946,27.281437,1642.269775,385.412231,-287.116180,-442.833984,-685.753540,1060.978760,1707.899048,2045.011841,1.165362,1.165525,1.165313,1.165785,1.165918,1.165888,1.165568,1.165486,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.621413,-0.145835,0.108641,0.167562,0.259480,-0.401460,-0.646246,-0.773805
340.791992,27.002949,22.680244,27.281000,1639.189697,380.368713,-290.395630,-443.697998,-688.631958,1058.858765,1703.358887,2043.570679,1.165345,1.165524,1.165345,1.165835,1.166014,1.165933,1.165609,1.165562,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.620247,-0.143926,0.109882,0.167889,0.260569,-0.400658,-0.644528,-0.773260
344.053009,27.000763,22.650272,27.279625,1638.374268,380.893311,-292.157379,-447.862061,-691.035583,1056.398071,1700.872314,2041.018066,1.165364,1.165536,1.165369,1.165845,1.166015,1.165916,1.165592,1.165568,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.619939,-0.144125,0.110548,0.169465,0.261479,-0.399727,-0.643587,-0.772294
347.319000,27.007591,22.604380,27.281250,1635.702881,378.247467,-295.372833,-450.863708,-694.306946,1054.122192,1698.223511,2039.255981,1.165373,1.165504,1.165338,1.165808,1.165983,1.165916,1.165607,1.165529,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.618928,-0.143124,0.111765,0.170601,0.262716,-0.398866,-0.642585,-0.771627
350.580994,27.008230,22.569040,27.281063,1633.101685,375.900818,-298.474976,-453.024414,-697.625427,1052.495605,1696.306763,2037.649414,1.165381,1.165534,1.165318,1.165805,1.165969,1.165881,1.165594,1.165528,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.617944,-0.142236,0.112939,0.171418,0.263972,-0.398250,-0.641860,-0.771019
353.847992,27.005297,22.579155,27.284437,1631.244873,373.824310,-301.173309,-455.637817,-700.166870,1050.457031,1694.451050,2036.389282,1.165365,1.165493,1.165332,1.165795,1.165969,1.165941,1.165589,1.165557,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.617241,-0.141450,0.113960,0.172407,0.264934,-0.397479,-0.641158,-0.770542
357.108002,26.994680,22.568228,27.282438,1630.054565,372.126099,-303.675842,-457.073517,-702.414246,1048.471680,1692.020264,2034.213013,1.165346,1.165540,1.165325,1.165821,1.165962,1.165934,1.165607,1.165531,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.616791,-0.140808,0.114907,0.172950,0.265784,-0.396728,-0.640238,-0.769719
360.368988,26.987587,22.588770,27.280125,1628.653076,370.261047,-305.421967,-458.871552,-704.919617,1046.782715,1690.366333,2033.591187,1.165398,1.165580,1.165386,1.165886,1.166041,1.165985,1.165656,1.165583,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.616260,-0.140102,0.115568,0.173631,0.266732,-0.396089,-0.639612,-0.769484
363.634003,26.996601,22.598511,27.281250,1626.350464,368.427124,-307.815521,-461.824829,-707.269470,1044.017822,1687.611328,2031.209839,1.165373,1.165563,1.165363,1.165823,1.165995,1.165937,1.165610,1.165537,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.615389,-0.139408,0.116473,0.174748,0.267621,-0.395042,-0.638569,-0.768583
366.895996,27.003643,22.594452,27.282875,1624.040039,366.315765,-310.853210,-463.960724,-709.933960,1041.591431,1684.359741,2029.314819,1.165369,1.165544,1.165396,1.165878,1.166020,1.165967,1.165672,1.165576,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.614515,-0.138609,0.117623,0.175557,0.268629,-0.394124,-0.637339,-0.767865
370.154999,27.007805,22.608252,27.281876,1621.770142,364.019714,-313.941711,-466.066864,-712.887146,1039.826294,1682.577271,2027.531372,1.165359,1.165545,1.165358,1.165830,1.165987,1.165962,1.165624,1.165548,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.613656,-0.137740,0.118791,0.176353,0.269747,-0.393456,-0.636665,-0.767191
373.414001,27.002043,22.628544,27.281626,1620.085083,361.685699,-316.570282,-468.224518,-715.244751,1037.291504,1679.490356,2025.011963,1.165353,1.165525,1.165353,1.165803,1.165994,1.165926,1.165615,1.165489,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.613018,-0.136857,0.119786,0.177170,0.270639,-0.392497,-0.635497,-0.766237
376.675995,26.991373,22.599260,27.276188,1617.660767,359.406952,-319.435120,-470.499725,-717.838318,1035.655396,1678.169800,2024.516602,1.165305,1.165453,1.165316,1.165788,1.165939,1.165887,1.165590,1.165505,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.612101,-0.135995,0.120870,0.178031,0.271620,-0.391878,-0.634997,-0.766050
379.954987,26.985239,22.600697,27.277937,1617.087280,357.942932,-321.858429,-472.264374,-719.722107,1034.669800,1676.784302,2022.877441,1.165362,1.165511,1.165338,1.165802,1.165980,1.165912,1.165586,1.165518,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.611884,-0.135441,0.121787,0.178698,0.272333,-0.391505,-0.634473,-0.765430
383.214996,26.998789,22.622612,27.278063,1614.910156,355.957886,-324.095886,-474.382263,-721.882141,1032.201904,1674.807251,2021.655884,1.165349,1.165534,1.165353,1.165840,1.165986,1.165950,1.165644,1.165556,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.611060,-0.134690,0.122634,0.179500,0.273151,-0.390571,-0.633725,-0.764967
386.479004,26.983105,22.653082,27.278126,1613.312256,354.027374,-326.991913,-476.663269,-724.851562,1030.072632,1672.253540,2019.796143,1.165343,1.165505,1.165322,1.165787,1.165945,1.165903,1.165578,1.165501,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.610456,-0.133959,0.123729,0.180363,0.274274,-0.389766,-0.632758,-0.764264
389.739990,26.959154,22.673937,27.276875,1610.658081,351.567932,-329.421173,-478.520782,-727.802063,1028.423096,1669.559937,2017.466675,1.165350,1.165491,1.165320,1.165794,1.165933,1.165916,1.165627,1.165554,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.609451,-0.133029,0.124649,0.181066,0.275391,-0.389141,-0.631739,-0.763382
393.005005,26.951792,22.678932,27.275812,1608.877197,349.841980,-331.897247,-480.585144,-730.164307,1025.864990,1667.478394,2015.858154,1.165362,1.165536,1.165353,1.165835,1.165957,1.165928,1.165625,1.165549,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.608778,-0.132375,0.125585,0.181847,0.276284,-0.388174,-0.630951,-0.762774
396.266998,26.971796,22.637222,27.277250,1607.018311,347.287109,-334.577118,-482.921570,-732.263733,1024.065430,1666.100708,2013.939941,1.165350,1.165515,1.165347,1.165831,1.165994,1.165927,1.165606,1.165535,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.608074,-0.131409,0.126599,0.182731,0.277079,-0.387493,-0.630430,-0.762048
399.532990,26.968061,22.607252,27.278875,1605.253418,344.978455,-337.472656,-484.900146,-735.240479,1021.327759,1662.344238,2011.632324,1.165391,1.165553,1.165360,1.165826,1.165990,1.165947,1.165612,1.165527,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.607406,-0.130535,0.127695,0.183480,0.278205,-0.386457,-0.629009,-0.761175
402.791992,26.971104,22.585649,27.278563,1603.202148,342.699585,-340.222504,-487.588593,-737.548767,1019.269775,1660.632202,2009.990845,1.165353,1.165542,1.165383,1.165837,1.166004,1.165940,1.165637,1.165594,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.606630,-0.129673,0.128736,0.184497,0.279079,-0.385678,-0.628361,-0.760554
406.058990,26.967262,22.584774,27.278437,1600.611328,340.217468,-342.668549,-489.647308,-740.101135,1017.495728,1658.255615,2008.014038,1.165394,1.165561,1.165417,1.165882,1.166024,1.165947,1.165656,1.165590,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.605650,-0.128734,0.129661,0.185276,0.280044,-0.385007,-0.627462,-0.759806
409.317993,26.966301,22.599697,27.281124,1598.894775,338.684326,-344.890503,-491.625488,-742.625549,1015.448242,1657.040527,2007.358398,1.165431,1.165572,1.165380,1.165859,1.166020,1.165949,1.165628,1.165556,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.605000,-0.128154,0.130502,0.186024,0.281000,-0.384232,-0.627002,-0.759557
412.580994,26.961180,22.608875,27.279499,1596.671143,335.689392,-347.250824,-494.217834,-745.582581,1013.712280,1654.565674,2005.975952,1.165373,1.165527,1.165372,1.165828,1.166009,1.165971,1.165625,1.165580,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.604159,-0.127020,0.131395,0.187005,0.282118,-0.383575,-0.626065,-0.759034
415.833984,26.974197,22.635975,27.277937,1594.684082,334.086914,-350.614532,-496.268799,-748.707703,1011.340942,1651.469482,2003.112427,1.165413,1.165556,1.165360,1.165874,1.166052,1.165978,1.165646,1.165541,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.603407,-0.126414,0.132668,0.187781,0.283301,-0.382678,-0.624894,-0.757951
419.118988,26.948004,22.648088,27.278999,1593.027588,331.886444,-353.077393,-498.639160,-751.543396,1009.313599,1648.854492,2001.520874,1.165371,1.165561,1.165399,1.165870,1.166022,1.165951,1.165636,1.165555,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.602780,-0.125581,0.133600,0.188678,0.284374,-0.381911,-0.623904,-0.757349
422.377991,26.945284,22.661823,27.279688,1590.933350,330.281555,-355.307281,-500.070190,-753.900269,1007.492615,1646.995239,1998.812622,1.165378,1.165476,1.165349,1.165846,1.165983,1.165966,1.165657,1.165592,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.601988,-0.124974,0.134444,0.189220,0.285266,-0.381222,-0.623201,-0.756324
425.638000,26.963154,22.657516,27.278250,1588.848267,327.762115,-358.390289,-503.013977,-756.389587,1004.647583,1644.498779,1997.798706,1.165431,1.165559,1.165356,1.165826,1.166003,1.165953,1.165655,1.165588,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.601199,-0.124021,0.135610,0.190334,0.286208,-0.380145,-0.622256,-0.755940
428.897003,26.967529,22.666382,27.279751,1587.745117,325.717896,-360.962006,-505.009949,-759.061279,1003.131287,1642.592529,1997.274536,1.165405,1.165567,1.165316,1.165804,1.165953,1.165924,1.165643,1.165582,1.000000,1.000000,9800.000000,50.000000,600.000000,27.000000,-0.600781,-0.123247,0.136583,0.191089,0.287219,-0.379571,-0.621535,-0.755742
