T  (s),CL1cBAK2,CL2polyAC,CL3cBAK2,CL4polyAC,CL5cBAK2,CL6polyAC,CL7cBAK2,CL8polyAC,Inj.,Val.
118.919998,4473.352051,4686.248047,4241.557617,631.36438,-458.707336,-351.97168,-132.959793,-1991.070557,1.0,3.0
122.470001,4503.125977,4724.412109,4228.686035,611.014038,-528.252808,-419.960449,-196.257919,-2011.42981,1.0,3.0
125.970001,4360.76709,4587.671387,4156.296875,488.405365,-696.191223,-605.969666,-293.715271,-2021.503418,1.0,3.0
129.570007,4410.803223,4613.693848,4263.546387,186.28952,-861.793213,-666.553345,-319.445557,-2331.746338,1.0,3.0
133.470001,4308.329102,4391.133301,4122.918945,24.946985,-897.968506,-1138.789429,-616.475952,-3178.259277,1.0,3.0
136.970001,4609.285156,4099.199707,4035.701904,-348.754333,-1271.204834,-979.748352,-665.361023,-3907.708984,1.0,3.0
140.919998,4055.46167,4129.990234,3884.935059,-104.764755,-1060.380615,-923.349915,-1951.252808,-5110.714844,1.0,3.0
144.470001,3180.955811,3885.72583,3413.276855,864.825317,-973.66925,-1461.451782,-1754.441406,-5235.123047,1.0,3.0
148.070007,3245.990479,4604.049316,4358.052246,749.092468,-493.501892,-526.453247,-251.047256,-2690.637207,1.0,3.0
151.570007,4068.666504,4639.118164,4206.079102,841.51593,-182.702713,-119.33316,-122.50489,-2306.44751,1.0,3.0
155.130005,2612.459473,4549.678711,4106.978027,833.766418,-300.830383,-125.679222,33.583714,-2823.971924,1.0,3.0
158.630005,3309.371582,4285.951172,4589.560547,-21.083492,-687.11676,-595.826355,-2328.19751,-4690.434082,1.0,3.0
162.169998,4255.518555,4320.88916,635.857178,-2480.699219,-2039.183594,-836.269043,-1284.783691,-7433.156738,1.0,3.0
165.720001,3383.637695,4282.348633,4209.201172,949.469666,-399.910583,-430.106018,-1164.552856,-6381.306152,1.0,3.0
169.279999,3723.951172,4070.824707,3828.434082,752.800049,-200.647797,-680.46875,-1599.079834,-6168.336914,1.0,3.0
172.779999,3739.744385,4686.415039,4262.829102,923.297913,-415.247894,-430.292664,-937.662048,-6691.71582,1.0,3.0
176.320007,4056.604492,4238.986328,3954.166016,955.445312,-60.889885,-215.953751,-727.605225,-7170.415527,1.0,3.0
179.880005,3843.669434,4387.995117,4121.603027,685.989502,-320.700409,-392.376587,-813.996826,-7134.57373,1.0,3.0
183.419998,4200.217773,4438.673828,4061.178467,461.030609,-565.592957,-561.770447,-988.681702,-6990.738281,1.0,3.0
186.970001,4140.342773,4238.856934,3891.024902,322.33194,-719.707458,-722.303833,-1192.94104,-6829.184082,1.0,3.0
190.470001,3872.618652,4196.387695,3746.73999,273.701782,-835.671082,-810.029724,-1205.840942,-6745.157227,1.0,3.0
193.970001,3785.40918,4181.836426,3652.577881,224.53302,-888.249268,-812.797791,-1097.718872,-6672.147949,1.0,3.0
197.470001,3708.179199,4159.441895,3663.413574,184.800842,-888.047241,-783.719604,-954.71405,-6585.609375,1.0,3.0
200.970001,3570.404541,4173.50293,3724.377441,186.474762,-886.689636,-755.033691,-901.269348,-6501.850098,1.0,3.0
204.529999,3429.923584,4180.293457,3799.234863,150.087173,-903.914612,-758.620117,-867.049622,-6399.781738,1.0,3.0
207.970001,3387.71875,4225.585449,3867.824951,117.124054,-968.307678,-796.749756,-868.25,-6299.416504,1.0,3.0
211.529999,3369.936523,4237.736328,3930.249268,102.980904,-987.395874,-819.961487,-839.692566,-6231.304199,1.0,3.0
215.029999,3421.783447,4267.646484,3966.836426,110.280998,-996.298584,-858.797546,-797.933655,-6162.136719,1.0,3.0
218.529999,3490.065674,4282.02832,3973.292236,119.182526,-998.320435,-898.649292,-793.227173,-6100.01123,1.0,3.0
222.029999,3574.230713,4291.666504,3980.848389,104.087006,-1017.759399,-948.665771,-808.136292,-6027.697266,1.0,3.0
225.529999,3639.57251,4281.419922,3949.286865,106.725105,-1063.372681,-1011.595825,-818.412537,-5944.035645,1.0,3.0
229.029999,3636.137207,4272.329102,3942.847168,68.170631,-1100.782593,-1075.453857,-851.050781,-5862.032715,1.0,3.0
232.470001,3732.881348,4265.630859,3940.794678,14.181868,-1166.644043,-1159.155273,-882.20929,-5745.311035,1.0,3.0
235.970001,3710.545898,4273.625488,3970.311523,-17.778713,-1236.821167,-1218.617798,-914.972351,-5608.277832,1.0,3.0
239.470001,3703.57373,4285.222656,3956.905762,-40.59491,-1267.104248,-1245.008667,-935.189941,-5499.760254,1.0,3.0
242.919998,3715.158203,4287.169434,3979.054687,-58.413128,-1281.721924,-1275.944458,-956.49353,-5406.056152,1.0,3.0
246.419998,3689.919678,4281.960937,4005.298584,-72.834038,-1307.419556,-1296.721558,-964.564636,-5294.668457,1.0,3.0
249.880005,3709.797119,4276.18457,3991.189697,-102.36203,-1330.810791,-1321.838379,-996.615784,-5156.331543,1.0,3.0
253.380005,3754.642334,4274.464355,4005.922607,-134.468246,-1365.269287,-1345.959595,-1019.71936,-4985.286621,1.0,3.0
256.880005,3761.108643,4274.110352,4019.175293,-163.162903,-1413.68689,-1386.508301,-1032.597412,-4780.680664,1.0,3.0
260.380005,3804.428711,4278.930176,3950.414795,-191.161163,-1445.845459,-1409.028564,-1067.629395,-4656.098145,1.0,3.0
263.880005,3871.886719,4280.348633,4016.542969,-205.401505,-1465.57666,-1440.629272,-1092.455444,-4518.117187,1.0,3.0
267.380005,3907.685303,4288.745605,4004.291504,-224.640366,-1486.620239,-1450.623901,-1088.786499,-4452.185059,1.0,3.0
270.820007,3933.581299,4290.949707,4004.309814,-246.051392,-1501.977539,-1482.457275,-1126.066284,-4340.609375,1.0,3.0
274.320007,3960.13623,4292.85498,4002.913574,-263.477753,-1536.363892,-1491.295288,-1156.494263,-4256.817871,1.0,3.0
277.820007,3972.768066,4310.395508,4000.680908,-300.030792,-1571.233276,-1483.494019,-1085.574951,-4765.599609,1.0,3.0
281.279999,3942.338623,4290.489258,3985.850098,-250.551895,-1476.807861,-1356.946777,-1254.529175,-4600.73584,1.0,3.0
284.779999,3875.420654,4274.205566,3991.327637,-260.346283,-1432.7323,-1350.74646,-1126.608643,-4780.023926,1.0,3.0
288.279999,4016.247559,4324.130371,3971.812256,-271.324127,-1417.919678,-1271.019409,-2309.74585,-4681.298828,1.0,3.0
291.779999,3892.042236,4192.147949,3968.945068,-273.967194,-1389.949097,-1367.762085,-3266.952148,-4225.733398,1.0,3.0
295.279999,3857.968994,4114.114746,3818.136475,-285.49469,-1589.001099,-1795.00061,-3270.007324,-4170.642578,1.0,3.0
298.779999,3836.623291,4017.575684,3751.317627,-422.131012,-1525.056274,-1846.233521,-3664.013672,-4034.776611,1.0,3.0
302.220001,3753.174072,4017.332764,3715.93457,-472.576813,-1579.814941,-1794.617187,-3577.947998,-4075.650146,1.0,3.0
305.720001,3729.211426,4009.80542,3684.646484,-479.752655,-1624.769897,-1870.453979,-3703.318848,-4038.059082,1.0,3.0
309.220001,3737.718506,3985.40625,3654.525146,-541.456055,-1714.826294,-2085.92627,-3913.971924,-3962.173584,1.0,3.0
312.720001,3745.245117,3935.209961,3594.375,-674.227844,-1873.990967,-2215.888428,-3966.691895,-3946.603271,1.0,3.0
316.170013,3790.512939,3949.969727,3586.180176,-682.289795,-1848.428589,-2275.95752,-4038.713623,-3921.32666,1.0,3.0
319.670013,3770.211914,3947.982422,3588.945312,-733.030029,-1932.558472,-2323.122314,-3894.888184,-3879.937012,1.0,3.0
323.130005,3791.838867,3936.990967,3586.868896,-715.603271,-1876.817261,-2185.361572,-3953.930176,-3954.923584,1.0,3.0
326.630005,3818.950439,3960.483887,3600.658936,-634.872681,-1764.557007,-1975.51709,-3875.631592,-3973.004639,1.0,3.0
330.130005,3817.232666,3975.300781,3648.494141,-586.841003,-1722.237915,-1994.071167,-3937.386475,-3885.691406,1.0,3.0
333.630005,3791.634033,3945.653076,3634.659668,-606.714661,-1765.172974,-2022.35437,-3900.0979,-3943.136719,1.0,3.0
337.130005,3794.766113,3973.965088,3658.472656,-609.770386,-1704.952026,-1892.876709,-3794.823486,-3962.107422,1.0,3.0
340.630005,3809.005615,4007.964844,3660.935547,-598.119629,-1686.068359,-1856.007812,-3841.194092,-3935.753906,1.0,3.0
344.130005,3806.246094,3976.69873,3645.387207,-582.310181,-1677.231201,-1820.385864,-3735.099365,-3955.837158,1.0,3.0
347.670013,3816.266113,3987.896973,3674.577881,-576.722229,-1616.478027,-1644.641235,-3550.720215,-4001.990967,1.0,3.0
351.130005,3837.510498,4004.696289,3725.499756,-550.577515,-1576.253662,-1613.060181,-3485.881348,-3993.77417,1.0,3.0
354.630005,3836.321045,4000.568359,3747.024902,-533.308533,-1570.71936,-1562.685547,-3413.015381,-3998.59082,1.0,3.0
358.130005,3850.708496,4017.7146,3744.593262,-532.378784,-1562.100464,-1489.323486,-3253.362793,-4044.129395,1.0,3.0
361.670013,3826.610107,4019.894043,3775.23877,-507.256683,-1544.181641,-1430.908813,-3094.026367,-4069.69165,1.0,3.0
365.170013,3843.943115,4031.908691,3760.230225,-524.105164,-1562.056396,-1407.415405,-2999.128418,-4069.154541,1.0,3.0
368.630005,3858.572998,4039.279297,3793.540527,-517.940002,-1558.934937,-1383.009155,-2854.373779,-4089.215088,1.0,3.0
372.170013,3858.381836,4040.841797,3814.152832,-551.800903,-1552.059692,-1363.279663,-2621.277832,-4131.444336,1.0,3.0
375.630005,3879.767334,4044.125488,3823.278564,-549.736206,-1576.693359,-1372.44751,-2472.595215,-4146.790527,1.0,3.0
379.130005,3872.851074,4055.648193,3840.318359,-549.577148,-1596.361938,-1388.833252,-2486.256348,-4115.237305,1.0,3.0
382.630005,3867.814941,4069.077148,3847.077148,-558.736694,-1608.775146,-1411.220337,-2361.37085,-4146.407227,1.0,3.0
386.130005,3884.420898,4065.7771,3849.820557,-567.827026,-1639.583496,-1420.739502,-2186.386719,-4174.351562,1.0,3.0
389.670013,3881.633789,4053.883789,3864.53833,-578.235718,-1686.530029,-1445.283936,-2158.506104,-4152.984375,1.0,3.0
393.170013,3875.242187,4058.758789,3876.399414,-597.125488,-1687.815552,-1481.200684,-2114.098877,-4162.668945,1.0,3.0
396.630005,3877.283691,4073.199951,3876.560547,-560.708801,-1701.219238,-1462.198364,-2065.2229,-4145.650391,1.0,3.0
400.130005,3877.675049,4058.593506,3878.365234,-601.711731,-1716.667969,-1480.737427,-2051.314697,-4131.140137,1.0,3.0
403.630005,3885.822266,4073.227783,3838.703857,-633.403137,-1736.261597,-1523.619751,-2028.688354,-4136.252441,1.0,3.0
407.130005,3891.226074,4072.533936,3830.08374,-643.269165,-1751.527344,-1519.780273,-2058.7771,-4129.125488,1.0,3.0
410.630005,3904.83252,4074.931396,3873.200439,-648.299683,-1771.196899,-1528.722412,-2020.039307,-4117.349121,1.0,3.0
414.130005,3901.687256,4067.696533,3876.911621,-649.989075,-1782.996216,-1564.866089,-2039.859375,-4096.46582,1.0,3.0
417.630005,3916.070801,4069.334961,3887.492432,-715.730225,-1793.240967,-1575.006104,-2023.987915,-4088.548828,1.0,3.0
421.130005,3914.216309,4070.993408,3874.962158,-685.874207,-1814.629761,-1564.307495,-1998.921997,-4089.691895,1.0,3.0
424.630005,3898.101562,4069.610596,3906.64209,-701.859558,-1819.311279,-1602.018921,-2012.290405,-4069.096924,1.0,3.0
428.130005,3918.002686,4038.85083,3888.056885,-709.217712,-1829.743042,-1592.087769,-2002.65332,-4064.001709,1.0,3.0
432.220001,3926.498291,4076.928711,3880.635742,-719.295166,-1852.093994,-1611.181641,-2017.337036,-3945.306641,1.0,3.0
435.670013,3936.523437,4063.554687,3873.769531,-725.007263,-1861.722534,-1619.54126,-2072.656738,-4010.351562,1.0,3.0
439.130005,3925.958252,4060.405762,3899.177002,-707.388733,-1879.9104,-1626.643921,-2008.417236,-4015.127197,1.0,3.0
442.570007,3937.732666,4068.082031,3863.741699,-756.577759,-1887.900269,-1638.117065,-2075.025635,-3998.792969,1.0,3.0
446.029999,3935.693359,4067.660645,3881.846436,-763.58728,-1896.685303,-1649.073853,-2059.241455,-3975.633301,1.0,3.0
449.470001,3938.540527,4056.137939,3885.414062,-760.17157,-1884.488525,-1681.99292,-2048.32959,-3974.008057,1.0,3.0
452.920013,3941.241943,4061.166016,3886.267578,-805.412659,-1904.730103,-1657.559692,-2108.279785,-3937.793213,1.0,3.0
456.380005,3949.89624,4060.969482,3883.109375,-766.162598,-1926.111938,-1661.469971,-2144.743652,-3972.278076,1.0,3.0
459.880005,3966.713135,4037.838867,3864.866455,-809.409424,-1920.95752,-1649.122803,-2117.833496,-3908.069824,1.0,3.0
463.380005,3933.858643,4058.126953,3873.960449,-811.444458,-1925.282959,-1664.256592,-2137.86792,-3904.246094,1.0,3.0
466.880005,3866.552979,4034.699463,3874.266357,-823.127136,-1934.856323,-1686.850464,-2147.244141,-3882.219727,1.0,3.0
470.380005,3956.168945,4041.890625,3877.222412,-818.934692,-1966.03772,-1697.63208,-2182.861816,-3880.343018,1.0,3.0
473.880005,3973.155762,4048.479004,3896.595947,-845.906189,-1945.151978,-1707.753052,-2213.167725,-3837.57959,1.0,3.0
477.380005,3958.374756,4042.519043,3858.275879,-845.839417,-1986.650757,-1709.39502,-2261.786621,-3827.758057,1.0,3.0
480.880005,3944.397705,4024.329346,3870.859863,-850.6474,-1960.576294,-1713.105835,-2282.486084,-3835.075928,1.0,3.0
484.380005,3939.040039,4046.85791,3877.532471,-844.632263,-1977.979126,-1714.069214,-2214.529541,-3845.83374,1.0,3.0
487.970001,3978.185059,4061.867676,3895.635254,-909.408813,-2067.767334,-1738.671143,-2373.520752,-3714.082275,2.0,1.0
491.470001,3939.774414,4068.159424,3876.768066,-845.873596,-2020.248657,-1765.787231,-2280.718018,-3680.958008,2.0,1.0
494.970001,3978.686279,4032.124512,3869.447021,-901.225098,-1987.175537,-1743.390015,-2203.421143,-3840.556152,2.0,1.0
498.470001,3985.929687,4040.000732,3882.471191,-882.527832,-2009.037476,-1760.229126,-2286.854492,-3810.923828,2.0,1.0
501.970001,3979.051758,4064.296387,3869.171387,-883.219788,-2008.304687,-1786.13562,-2340.294678,-3783.36084,2.0,1.0
505.529999,3978.945068,4045.901611,3870.351074,-888.829651,-2018.000488,-1757.408569,-2382.44873,-3769.836182,2.0,1.0
509.029999,3993.079346,4046.279541,3870.501709,-880.90741,-2021.467896,-1751.641113,-2357.138184,-3769.402588,2.0,1.0
512.530029,3961.706543,4046.69165,3868.388672,-904.936218,-2007.476929,-1761.23291,-2398.962891,-3754.303223,2.0,1.0
516.030029,3963.037109,4030.908691,3889.013672,-912.029724,-2031.626709,-1771.427246,-2438.997559,-3712.211914,2.0,1.0
519.530029,3980.841064,4057.148926,3874.624512,-937.889893,-2024.363037,-1788.344971,-2478.374023,-3661.960693,2.0,1.0
523.070007,3976.885498,4054.32373,3872.738037,-920.200012,-2020.213013,-1944.7229,-2287.722656,-3611.047607,2.0,1.0
526.530029,3945.232422,4063.674316,3867.941895,-873.104492,-2020.542236,-2304.126465,-1830.198608,-3545.600342,2.0,1.0
529.969971,3949.844727,4168.827637,3846.755859,-937.764465,-2193.55127,-1979.096558,-1676.05957,-3096.054199,2.0,1.0
533.469971,4021.55835,4214.271484,3917.299805,-855.92395,-2080.37207,-1751.271851,-1512.984131,-3115.258057,2.0,1.0
537.030029,4040.756836,4224.880371,3932.56665,-770.339844,-1959.827271,-1677.859619,-1252.938354,-2890.842773,2.0,1.0
540.469971,4049.625732,4249.993652,3849.044434,-720.253784,-1762.077148,-1475.676147,-1057.177856,-2736.861328,2.0,1.0
543.969971,4060.965088,4243.028809,3803.39209,-513.082703,-1514.204346,-1276.847046,-875.439087,-2708.602539,2.0,1.0
547.419983,4110.946777,4329.209961,3735.14209,-284.975739,-1312.4375,-1155.809692,-789.949707,-2748.567383,2.0,1.0
550.919983,4070.39502,4404.257324,3741.876709,-140.968765,-1203.80896,-1088.527222,-823.497864,-2755.046143,2.0,1.0
554.380005,4108.993164,4467.192871,3853.81958,-89.065613,-1147.685913,-1081.197144,-830.517578,-2755.631104,2.0,1.0
557.880005,4138.07959,4502.148437,3963.758789,-66.676605,-1122.084473,-1054.231689,-793.437866,-2666.467285,2.0,1.0
561.380005,4271.733398,4533.217773,4032.580322,-18.988472,-1087.774048,-1046.234985,-780.802002,-2655.573486,2.0,1.0
564.880005,4272.652832,4580.628418,4094.833984,18.631577,-1092.651245,-1060.621826,-741.56543,-2628.197754,2.0,1.0
568.320007,4295.774414,4620.727539,4119.842285,4.05819,-1102.623169,-1035.011963,-718.81488,-2606.111328,2.0,1.0
571.820007,4329.552734,4631.794434,4121.097168,14.426078,-1069.53772,-1005.162292,-685.184448,-2572.563232,2.0,1.0
575.280029,4336.209961,4633.435547,4123.703125,48.466694,-1045.351318,-985.910156,-669.593872,-2541.042725,2.0,1.0
578.780029,4337.629395,4641.80127,4131.70459,66.271606,-1029.956787,-970.853027,-657.807251,-2531.362305,2.0,1.0
582.280029,4340.986816,4647.448242,4133.263672,79.722748,-1017.232056,-956.101929,-649.164612,-2513.683105,2.0,1.0
585.780029,4341.826172,4649.263672,4137.391113,91.498283,-1005.333679,-942.384949,-640.190857,-2499.412842,2.0,1.0
589.280029,4342.147949,4649.830078,4139.362793,102.275665,-994.423279,-929.240356,-631.1297,-2489.438477,2.0,1.0
592.820007,4344.908203,4651.22998,4141.566406,112.602715,-983.588623,-916.18512,-621.340332,-2476.372314,2.0,1.0
596.380005,4346.094727,4651.416504,4145.803711,124.571846,-972.155823,-903.380188,-611.253174,-2467.766113,2.0,1.0
599.919983,4346.88916,4652.105469,4146.480469,134.618256,-962.302795,-890.629883,-601.568848,-2455.924072,2.0,1.0
603.419983,4347.836914,4652.82373,4147.808105,144.571121,-952.75824,-879.727112,-592.577087,-2446.177979,2.0,1.0
606.969971,4349.279785,4653.638672,4148.508301,153.911285,-943.15802,-867.568359,-584.75769,-2435.945801,2.0,1.0
610.469971,4350.975586,4653.870117,4151.353516,164.057083,-934.996826,-858.03064,-576.866272,-2426.915283,2.0,1.0
613.969971,4351.351074,4654.266602,4151.682129,172.972855,-926.647827,-848.183777,-569.909973,-2417.505859,2.0,1.0
617.530029,4352.905273,4655.094238,4152.448242,181.021759,-919.782776,-838.891785,-562.943176,-2408.760986,2.0,1.0
621.070007,4353.558594,4655.291992,4154.039062,187.50444,-912.896545,-831.298279,-557.056335,-2400.460449,2.0,1.0
624.530029,4354.71875,4655.929687,4155.311523,195.324936,-906.529663,-824.211609,-550.965332,-2393.109131,2.0,1.0
627.969971,4355.54541,4656.299316,4156.1875,202.29155,-900.289246,-816.744263,-546.354126,-2388.734375,2.0,1.0
631.469971,4356.678223,4656.200195,4157.825684,205.653427,-895.444397,-810.919678,-540.984131,-2383.151123,2.0,1.0
634.969971,4357.928223,4657.227051,4157.455078,211.296524,-891.13324,-805.650208,-537.65387,-2378.59375,2.0,1.0
638.530029,4359.050293,4657.628418,4157.438965,217.316269,-887.009094,-801.1474,-534.031921,-2373.557373,2.0,1.0
642.030029,4359.490723,4657.710449,4157.334473,221.372696,-884.038391,-797.060791,-530.816406,-2371.255127,2.0,1.0
645.530029,4360.01123,4658.354492,4157.802734,225.242645,-882.043823,-794.332275,-529.692871,-2368.472168,2.0,1.0
649.070007,4361.195801,4658.640625,4159.180664,226.280273,-879.617737,-791.292969,-527.308594,-2367.127686,2.0,1.0
652.570007,4362.046875,4658.606934,4158.23877,229.007141,-877.078918,-789.157593,-526.186707,-2364.053223,2.0,1.0
656.130005,4362.459473,4658.599609,4159.249512,231.818466,-875.160095,-787.276978,-524.162354,-2362.217285,2.0,1.0
659.630005,4362.967773,4658.385254,4159.73291,232.585129,-874.99115,-786.428955,-524.836487,-2362.80542,2.0,1.0
663.130005,4362.683105,4657.896484,4159.234375,233.008545,-873.69696,-785.126343,-523.425964,-2361.596191,2.0,1.0
666.630005,4363.028809,4657.46875,4159.52002,234.215485,-873.667786,-785.07074,-524.249084,-2361.977051,2.0,1.0
670.130005,4363.023437,4657.004395,4159.291016,234.922241,-873.369873,-784.539062,-524.659058,-2360.567383,2.0,1.0
673.630005,4362.684082,4656.662109,4159.71582,235.453857,-873.860779,-784.589111,-524.702576,-2362.435791,2.0,1.0
677.130005,4362.75,4655.974609,4159.233398,235.043427,-874.02594,-784.615662,-524.670227,-2362.746338,2.0,1.0
680.630005,4359.581543,4655.378906,4159.461914,234.975708,-874.768311,-785.293579,-524.984924,-2363.294189,2.0,1.0
684.169983,4363.067383,4655.5625,4159.369629,233.340149,-875.593872,-785.655151,-525.00177,-2362.399414,2.0,1.0
687.630005,4362.219238,4655.04834,4158.378906,233.143799,-877.760864,-786.798096,-527.414001,-2365.054687,2.0,1.0
691.169983,4363.020508,4654.602051,4158.987305,231.701096,-878.062439,-788.055725,-529.020325,-2365.42749,2.0,1.0
694.669983,4362.956543,4654.185547,4158.375,231.271545,-878.960022,-788.851257,-530.091309,-2366.384521,2.0,1.0
698.169983,4359.046875,4653.947754,4158.965332,229.532211,-880.702026,-790.208862,-531.445862,-2367.99585,2.0,1.0
701.630005,4358.782715,4653.280762,4159.057129,228.538071,-881.601562,-791.771057,-533.006592,-2369.387451,2.0,1.0
705.169983,4358.60791,4652.776855,4158.719727,226.481522,-884.061829,-793.657593,-534.689575,-2369.454102,2.0,1.0
708.669983,4358.294922,4651.981445,4158.903809,224.602676,-885.719604,-795.652161,-536.423279,-2371.854004,2.0,1.0
712.169983,4357.225098,4651.02832,4158.5625,222.13765,-888.029358,-798.248596,-538.317993,-2372.940186,2.0,1.0
715.719971,4357.566406,4650.624023,4158.25293,219.376862,-890.547485,-800.396057,-540.15918,-2375.691406,2.0,1.0
719.280029,4356.444824,4649.725586,4157.845703,218.783813,-892.2901,-802.385315,-542.466675,-2377.928467,2.0,1.0
722.820007,4356.270996,4649.136719,4158.028809,214.833267,-895.253052,-804.917175,-545.315735,-2379.813965,2.0,1.0
726.380005,4355.980957,4647.979004,4157.150879,213.725845,-896.531982,-807.101196,-547.159851,-2382.574219,2.0,1.0
729.880005,4356.473145,4647.616699,4157.151855,211.276566,-899.433777,-810.203674,-549.146484,-2384.410156,2.0,1.0
733.380005,4355.404785,4646.717285,4156.797852,208.941544,-901.053772,-812.484802,-550.518738,-2386.595215,2.0,1.0
736.880005,4354.800781,4645.838379,4156.019043,206.523392,-903.893738,-814.8479,-553.118652,-2389.346924,2.0,1.0
740.419983,4356.085937,4644.966309,4155.59375,203.277832,-906.763123,-817.792358,-556.402588,-2389.687744,2.0,1.0
743.919983,4353.87793,4643.400391,4154.61084,200.091431,-909.579163,-821.269409,-558.888123,-2392.556396,2.0,1.0
747.469971,4353.125977,4642.161133,4153.606445,197.760208,-911.930481,-823.837524,-560.951538,-2395.468506,2.0,1.0
750.969971,4353.461426,4641.476074,4154.464844,196.013,-914.109497,-826.256775,-563.252136,-2397.041016,2.0,1.0
754.469971,4352.581055,4640.602539,4153.784668,190.996689,-917.321289,-829.151123,-565.567505,-2399.940674,2.0,1.0
757.969971,4351.84668,4639.744141,4153.226562,188.036957,-920.104614,-832.210388,-568.004211,-2400.824707,2.0,1.0
761.530029,4351.815918,4638.645508,4153.243164,186.866241,-922.512207,-835.200745,-570.609192,-2405.754639,2.0,1.0
765.030029,4351.216797,4637.939453,4152.222656,183.975769,-924.693787,-837.405273,-573.176025,-2405.518311,2.0,1.0
768.530029,4351.845215,4637.033691,4152.224609,180.733459,-927.815308,-840.701538,-575.713806,-2407.916016,2.0,1.0
771.969971,4351.024902,4636.31543,4151.575684,178.257629,-929.984558,-843.354858,-578.201477,-2410.795898,2.0,1.0
775.469971,4349.259766,4635.462402,4150.113281,173.865143,-933.091492,-846.731689,-580.021057,-2412.847656,2.0,1.0
778.969971,4350.234375,4635.217773,4149.480957,171.523026,-935.357788,-849.393738,-582.824402,-2414.166016,2.0,1.0
782.469971,4350.161133,4633.784668,4149.389648,168.607315,-937.532349,-851.820984,-584.909119,-2414.402344,2.0,1.0
785.919983,4349.633301,4633.533691,4148.508301,166.39267,-939.864441,-854.461548,-587.788208,-2416.58374,2.0,1.0
789.419983,4350.404785,4632.579102,4148.489258,163.381088,-942.57959,-857.537109,-588.449219,-2421.247803,2.0,1.0
792.880005,4349.216309,4631.98291,4148.438477,162.02739,-944.389282,-859.925049,-591.11145,-2424.619141,2.0,1.0
796.380005,4349.356934,4631.318359,4147.581055,158.842667,-946.359619,-862.150391,-592.370972,-2428.918701,2.0,1.0
799.880005,4349.141602,4630.673828,4147.842285,156.474594,-948.371277,-864.759949,-594.833923,-2430.791992,2.0,1.0
803.380005,4348.533203,4630.105469,4147.164551,153.29393,-950.734497,-867.402161,-597.711121,-2432.460937,2.0,1.0
806.880005,4348.260254,4629.119141,4146.992676,149.915436,-953.082031,-869.794983,-599.606689,-2435.285645,2.0,1.0
810.380005,4348.079102,4627.970215,4146.158203,147.702774,-955.333374,-872.722961,-600.263611,-2436.971436,2.0,1.0
813.880005,4345.399902,4626.996582,4144.415527,144.207047,-957.97583,-875.842285,-604.789978,-2440.611328,2.0,1.0
817.380005,4345.157715,4626.416016,4144.433594,142.474213,-960.703247,-878.927124,-606.60553,-2444.280762,2.0,1.0
820.880005,4346.81543,4625.047852,4143.253418,139.775955,-963.375122,-882.062744,-608.966858,-2445.581787,2.0,1.0
824.380005,4346.52832,4623.848145,4141.82666,136.840561,-965.787231,-885.223877,-612.214294,-2448.58252,2.0,1.0
827.880005,4346.394531,4622.385742,4140.900391,132.46405,-968.385315,-887.776184,-614.341064,-2451.05127,2.0,1.0
831.380005,4343.280273,4621.510254,4140.894043,130.451691,-970.927673,-890.627258,-617.411865,-2455.380127,2.0,1.0
834.880005,4342.310059,4620.40918,4139.921875,127.756416,-973.317993,-893.572388,-619.486633,-2457.520508,2.0,1.0
838.320007,4341.484375,4618.875488,4139.584961,124.55072,-976.342468,-897.496948,-622.541748,-2460.408691,2.0,1.0
841.820007,4341.322754,4618.231934,4138.859863,120.997871,-979.429932,-899.948914,-625.091736,-2462.399658,2.0,1.0
845.280029,4340.536133,4617.531738,4139.594727,119.016518,-981.635376,-902.985229,-627.818359,-2465.47583,2.0,1.0
848.780029,4340.61084,4617.262695,4138.120117,116.558174,-984.080994,-905.808411,-629.815308,-2467.605713,2.0,1.0
852.280029,4339.551758,4616.27832,4136.646973,113.268936,-986.670776,-908.795227,-632.467529,-2471.078125,2.0,1.0
855.719971,4339.463379,4616.269043,4136.310547,111.147644,-988.275452,-911.099487,-634.342102,-2472.098389,2.0,1.0
859.219971,4342.873047,4615.351562,4135.813477,107.883507,-991.440491,-914.572021,-636.848633,-2474.010742,2.0,1.0
862.719971,4342.053223,4614.04248,4134.66748,103.143555,-993.944275,-917.225098,-638.89032,-2478.012939,2.0,1.0
866.219971,4341.325684,4613.227539,4134.582031,100.481285,-996.562561,-920.286133,-641.122925,-2481.45166,2.0,1.0
869.719971,4340.631348,4612.750977,4133.72168,98.055084,-999.177246,-923.177002,-643.41272,-2484.367187,2.0,1.0
873.219971,4340.925293,4611.788086,4133.702637,96.606133,-1001.008057,-925.682251,-644.88324,-2486.361328,2.0,1.0
876.719971,4340.09375,4611.296875,4133.407227,94.482399,-1003.49231,-928.861389,-648.163513,-2488.996582,2.0,1.0
880.219971,4339.926758,4609.947754,4132.170898,91.116585,-1005.942078,-931.673828,-650.687866,-2491.038818,2.0,1.0
883.669983,4339.304687,4608.887207,4131.322754,87.568077,-1008.817078,-934.527832,-652.170776,-2491.914062,2.0,1.0
887.169983,4339.0625,4608.035645,4130.416504,84.99646,-1011.474976,-937.212341,-654.529297,-2493.118408,2.0,1.0
890.630005,4338.615234,4607.259766,4128.914062,83.43235,-1013.273193,-940.037598,-657.312317,-2498.369629,2.0,1.0
