T  (s)	T1	T2	T3	5然cBAK2	5然polyAC	5然cBAK2	5然polyAC	40然cBAK2	40然polyAC	40然cBAK2	40然polyAC	Sum1	Sum2	Sum3	Sum4	Sum5	Sum6	Sum7	Sum8	Inj.	Val.	Vol.	Flow	Tim.	Setpoint	CP1	CP2	CP3	CP4	CP5	CP6	CP7	CP8
1697.167969	26.962542	22.637535	26.949688	-5351.834473	-2813.061768	-3887.846924	-3815.905762	-4428.162598	-4722.003418	-4670.200195	-3633.926514	1.147366	1.148100	1.147843	1.148441	1.148282	1.148206	1.148017	1.148265	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.025062	1.064425	1.471109	1.443887	1.675557	1.786743	1.767141	1.375029
1700.421997	26.960300	22.641844	26.949751	-5351.257812	-2848.902832	-3921.468994	-3866.727051	-4465.021484	-4746.016113	-4674.092773	-3641.238281	1.147358	1.148087	1.147761	1.148344	1.148210	1.148174	1.147970	1.148263	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.024844	1.077986	1.483831	1.463118	1.689504	1.795829	1.768614	1.377796
1703.671997	26.956034	22.648149	26.949375	-5357.902832	-2891.087646	-3974.618896	-3932.740479	-4519.484375	-4808.705078	-4678.287109	-3645.944580	1.147366	1.148083	1.147793	1.148375	1.148210	1.148180	1.147994	1.148259	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.027359	1.093949	1.503942	1.488096	1.710112	1.819549	1.770201	1.379576
1706.927979	26.964249	22.660076	26.949562	-5350.599609	-2927.066895	-4017.075928	-4018.818848	-4606.574219	-4907.337402	-4705.534180	-3653.201172	1.147306	1.148048	1.147756	1.148349	1.148191	1.148133	1.147949	1.148303	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.024595	1.107563	1.520008	1.520667	1.743066	1.856871	1.780511	1.382322
1710.188965	26.962807	22.673250	26.950312	-5345.130371	-2967.434814	-4077.284180	-4101.208984	-4714.825684	-5026.602539	-4738.659180	-3652.441162	1.147351	1.148101	1.147759	1.148306	1.148147	1.148110	1.147971	1.148280	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.022526	1.122837	1.542789	1.551842	1.784027	1.901999	1.793045	1.382035
1713.446045	26.962967	22.647276	26.950251	-5340.263184	-3004.980469	-4133.093750	-4195.708008	-4829.383301	-5129.798828	-4769.604004	-3637.116699	1.147413	1.148083	1.147764	1.148342	1.148118	1.148067	1.147961	1.148279	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.020684	1.137044	1.563907	1.587600	1.827374	1.941047	1.804754	1.376236
1716.701050	26.956512	22.593204	26.951813	-5320.775391	-3026.218506	-4177.255859	-4262.035156	-4937.564453	-5217.057617	-4799.863281	-3622.960449	1.147370	1.148076	1.147744	1.148270	1.148027	1.148011	1.147898	1.148237	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.013310	1.145080	1.580617	1.612697	1.868308	1.974064	1.816204	1.370880
1719.958008	26.951124	22.522398	26.949562	-5313.729980	-3054.620361	-4223.763672	-4363.065918	-5085.268066	-5332.025391	-4840.501953	-3617.190186	1.147399	1.148056	1.147749	1.148262	1.147986	1.147980	1.147918	1.148271	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.010644	1.155827	1.598215	1.650926	1.924197	2.017567	1.831581	1.368696
1723.213989	26.960835	22.547373	26.950874	-5302.944824	-3086.269775	-4291.013184	-4480.154297	-5261.083008	-5472.278809	-4885.077148	-3614.943115	1.147408	1.148090	1.147707	1.148238	1.147938	1.147911	1.147925	1.148275	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.006563	1.167803	1.623662	1.695230	1.990723	2.070637	1.848447	1.367846
1726.472046	26.956726	22.568041	26.950375	-5294.534668	-3131.510742	-4372.477539	-4604.113770	-5424.621094	-5614.893555	-4923.054199	-3602.332275	1.147465	1.148097	1.147693	1.148193	1.147872	1.147878	1.147917	1.148278	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.003381	1.184922	1.654487	1.742135	2.052604	2.124600	1.862818	1.363074
1729.728027	26.947231	22.583151	26.951500	-5284.371094	-3171.138428	-4431.789551	-4724.640137	-5597.641602	-5754.080566	-4959.499512	-3583.719238	1.147471	1.148116	1.147721	1.148158	1.147859	1.147834	1.147906	1.148314	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.999535	1.199916	1.676930	1.787740	2.118072	2.177267	1.876608	1.356031
1732.989014	26.950218	22.569540	26.951187	-5274.878906	-3206.230957	-4514.612305	-4874.521484	-5798.611816	-5899.230469	-5003.452148	-3566.450195	1.147434	1.148080	1.147619	1.148090	1.147758	1.147807	1.147936	1.148322	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.995943	1.213195	1.708269	1.844453	2.194117	2.232189	1.893239	1.349497
1736.241943	26.944191	22.569103	26.951000	-5264.831543	-3249.228760	-4598.678711	-5017.163086	-5976.346680	-6019.850098	-5028.762695	-3544.269531	1.147494	1.148139	1.147662	1.148111	1.147753	1.147761	1.147942	1.148310	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.992141	1.229465	1.740078	1.898427	2.261369	2.277830	1.902816	1.341104
1739.500977	26.958273	22.585087	26.950937	-5251.924805	-3289.676758	-4687.953125	-5147.445801	-6129.911621	-6114.503906	-5027.811523	-3507.780762	1.147499	1.148120	1.147634	1.148077	1.147689	1.147737	1.147943	1.148308	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.987258	1.244769	1.773859	1.947724	2.319476	2.313646	1.902456	1.327297
1742.760010	26.951979	22.546375	26.951187	-5232.708496	-3320.720215	-4772.337891	-5303.347168	-6298.934570	-6216.975098	-5036.636230	-3469.060791	1.147486	1.148105	1.147611	1.148039	1.147659	1.147687	1.147910	1.148350	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.979987	1.256516	1.805789	2.006715	2.383432	2.352420	1.905795	1.312646
1746.012939	26.966434	22.524834	26.952938	-5216.382812	-3360.164062	-4879.701172	-5493.170898	-6495.681641	-6335.905762	-5035.347656	-3428.802979	1.147507	1.148131	1.147565	1.147930	1.147584	1.147593	1.147898	1.148325	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.973809	1.271441	1.846413	2.078542	2.457879	2.397422	1.905308	1.297413
1749.270996	26.980465	22.538132	26.953501	-5199.853027	-3411.139648	-4990.714844	-5668.961914	-6662.343262	-6415.361328	-5028.924316	-3397.062988	1.147528	1.148119	1.147539	1.147971	1.147564	1.147671	1.147998	1.148337	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.967555	1.290729	1.888419	2.145059	2.520941	2.427486	1.902877	1.285403
1752.529053	26.990868	22.537634	26.954813	-5185.217285	-3456.219971	-5085.834473	-5807.233398	-6793.126953	-6495.343750	-5021.814941	-3358.608643	1.147508	1.148139	1.147541	1.147988	1.147557	1.147618	1.147937	1.148347	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.962017	1.307787	1.924411	2.197379	2.570428	2.457751	1.900187	1.270852
1755.787964	27.012205	22.559174	26.954563	-5173.004395	-3503.279541	-5180.472168	-5947.923340	-6922.875977	-6575.898926	-5008.276367	-3329.882324	1.147570	1.148123	1.147542	1.147961	1.147605	1.147658	1.147988	1.148360	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.957395	1.325594	1.960221	2.250614	2.619523	2.488232	1.895064	1.259983
1759.038940	27.001802	22.596764	26.956062	-5164.976074	-3547.391113	-5272.034180	-6053.476074	-7014.189453	-6628.568359	-4989.604004	-3301.538086	1.147501	1.148054	1.147423	1.147898	1.147573	1.147567	1.147899	1.148258	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.954358	1.342285	1.994867	2.290554	2.654075	2.508161	1.887999	1.249258
1762.296997	27.002069	22.624235	26.955875	-5154.187988	-3588.050781	-5348.011230	-6145.837402	-7099.576172	-6695.158203	-4980.291016	-3276.385498	1.147471	1.148022	1.147441	1.147935	1.147644	1.147588	1.147921	1.148270	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.950275	1.357670	2.023616	2.325502	2.686384	2.533358	1.884475	1.239740
1765.548950	27.013538	22.625360	26.956312	-5151.717773	-3633.649414	-5437.425293	-6220.530273	-7158.385254	-6746.314941	-4967.294922	-3254.488770	1.147485	1.148058	1.147469	1.147990	1.147715	1.147640	1.147931	1.148296	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.949341	1.374924	2.057449	2.353765	2.708637	2.552715	1.879558	1.231455
1768.802979	27.025755	22.625484	26.957813	-5152.000000	-3678.591797	-5490.539551	-6230.581055	-7160.844727	-6761.201172	-4939.578613	-3238.374023	1.147482	1.148048	1.147488	1.148008	1.147886	1.147800	1.148086	1.148455	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.949448	1.391930	2.077546	2.357568	2.709568	2.558348	1.869070	1.225357
1772.060059	27.036636	22.630417	26.957001	-5149.358398	-3701.577637	-5527.763184	-6234.668945	-7147.226074	-6792.651855	-4930.440918	-3223.213135	1.147666	1.148160	1.147581	1.148138	1.147994	1.147868	1.148088	1.148450	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.948448	1.400627	2.091631	2.359115	2.704414	2.570248	1.865613	1.219621
1775.318970	27.015566	22.620489	26.957937	-5149.965820	-3725.054687	-5569.313965	-6227.487793	-7121.368652	-6800.763672	-4915.298340	-3208.294922	1.147635	1.148157	1.147579	1.148187	1.148073	1.147922	1.148111	1.148405	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.948678	1.409511	2.107353	2.356398	2.694630	2.573318	1.859883	1.213976
1778.577026	27.003242	22.583963	26.957687	-5150.107910	-3751.114746	-5603.769531	-6209.099609	-7076.751953	-6829.379395	-4906.975098	-3197.048584	1.147662	1.148186	1.147576	1.148194	1.148080	1.147954	1.148108	1.148427	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.948732	1.419371	2.120391	2.349440	2.677748	2.584145	1.856733	1.209720
1781.836060	27.012791	22.538258	26.957750	-5156.835449	-3781.265381	-5639.673828	-6187.060059	-7028.508301	-6838.852051	-4889.647461	-3193.374756	1.147663	1.148130	1.147608	1.148229	1.148116	1.148014	1.148146	1.148448	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.951277	1.430780	2.133977	2.341100	2.659493	2.587730	1.850177	1.208330
1785.088013	27.041277	22.539444	26.959999	-5155.961914	-3809.108398	-5672.788086	-6168.204102	-6973.160645	-6853.563965	-4889.363770	-3187.821777	1.147668	1.148174	1.147638	1.148228	1.148190	1.148024	1.148141	1.148469	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.950947	1.441315	2.146507	2.333966	2.638550	2.593297	1.850070	1.206229
1788.348022	27.032795	22.578781	26.959063	-5162.965820	-3843.303467	-5709.761719	-6148.715820	-6911.553711	-6868.637695	-4889.268066	-3182.090576	1.147658	1.148195	1.147613	1.148267	1.148233	1.148069	1.148173	1.148447	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.953597	1.454254	2.160497	2.326591	2.615239	2.599000	1.850033	1.204060
1791.609985	27.036636	22.558613	26.958563	-5167.586426	-3878.636719	-5744.872559	-6125.825195	-6839.260742	-6885.915527	-4912.351074	-3187.210693	1.147694	1.148191	1.147646	1.148314	1.148269	1.148126	1.148194	1.148472	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.955345	1.467624	2.173783	2.317930	2.587884	2.605538	1.858768	1.205998
1794.873047	27.039570	22.515280	26.959625	-5181.978027	-3912.342041	-5764.103027	-6083.391113	-6765.498047	-6857.272461	-4905.674316	-3186.494629	1.147729	1.148181	1.147646	1.148354	1.148280	1.148133	1.148173	1.148478	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.960791	1.480378	2.181059	2.301873	2.559974	2.594700	1.856241	1.205727
1798.125977	27.033703	22.497173	26.961250	-5190.421875	-3937.629395	-5770.777344	-6040.357910	-6698.414062	-6825.186523	-4907.428711	-3185.380859	1.147678	1.148125	1.147589	1.148263	1.148276	1.148159	1.148127	1.148400	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.963986	1.489946	2.183585	2.285590	2.534590	2.582559	1.856905	1.205305
1801.385986	27.005056	22.489305	26.959562	-5195.579102	-3947.344482	-5759.638184	-5997.938477	-6621.157715	-6782.141113	-4893.454590	-3180.780029	1.147639	1.148131	1.147598	1.148263	1.148258	1.148208	1.148140	1.148452	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.965937	1.493622	2.179370	2.269539	2.505357	2.566271	1.851617	1.203564
1804.635986	27.004364	22.500856	26.959375	-5205.542969	-3954.673584	-5742.339355	-5949.437988	-6563.824707	-6730.308105	-4882.446777	-3179.635254	1.147680	1.148154	1.147643	1.148309	1.148254	1.148207	1.148161	1.148426	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.969707	1.496395	2.172824	2.251187	2.483663	2.546658	1.847452	1.203131
1807.889038	27.002069	22.481813	26.959063	-5212.720703	-3950.299316	-5720.738770	-5901.271484	-6509.565918	-6677.571777	-4866.780762	-3172.018311	1.147678	1.148138	1.147641	1.148340	1.148266	1.148232	1.148150	1.148427	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.972424	1.494740	2.164651	2.232962	2.463132	2.526703	1.841524	1.200249
1811.140991	27.005911	22.469263	26.959375	-5215.516113	-3942.163330	-5694.736816	-5857.422852	-6455.925781	-6618.673340	-4832.277344	-3167.295898	1.147615	1.148078	1.147593	1.148277	1.148279	1.148207	1.148148	1.148354	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.973481	1.491662	2.154812	2.216370	2.442836	2.504417	1.828469	1.198462
1814.400024	27.024527	22.478815	26.959438	-5221.102539	-3930.877686	-5670.431152	-5823.929687	-6420.225098	-6567.384766	-4810.523437	-3161.682861	1.147619	1.148140	1.147656	1.148334	1.148266	1.148217	1.148173	1.148429	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.975595	1.487391	2.145615	2.203697	2.429327	2.485010	1.820238	1.196338
1817.656006	27.012259	22.497734	26.960688	-5216.018066	-3916.607422	-5652.045898	-5788.474609	-6375.217285	-6519.313477	-4789.025879	-3161.389648	1.147661	1.148173	1.147666	1.148334	1.148275	1.148280	1.148194	1.148430	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.973671	1.481992	2.138658	2.190281	2.412297	2.466821	1.812103	1.196227
1820.911987	27.006071	22.504416	26.960188	-5219.924805	-3907.247314	-5630.720215	-5760.845703	-6339.238770	-6469.832031	-4767.698730	-3154.334961	1.147647	1.148128	1.147647	1.148259	1.148286	1.148225	1.148185	1.148406	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.975149	1.478450	2.130589	2.179827	2.398683	2.448097	1.804033	1.193558
1824.185059	27.014286	22.507849	26.962688	-5219.050781	-3899.088623	-5613.617187	-5734.814941	-6308.291992	-6425.852539	-4752.068848	-3154.238037	1.147625	1.148105	1.147617	1.148296	1.148290	1.148237	1.148185	1.148411	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.974819	1.475363	2.124117	2.169977	2.386973	2.431456	1.798119	1.193521
1827.435059	27.004843	22.532076	26.961624	-5219.661621	-3888.212646	-5593.558594	-5706.188965	-6267.964844	-6383.204102	-4728.460449	-3150.867920	1.147645	1.148129	1.147616	1.148287	1.148265	1.148236	1.148169	1.148380	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.975050	1.471247	2.116527	2.159145	2.371714	2.415319	1.789186	1.192246
1830.687988	26.981852	22.539507	26.962626	-5222.850586	-3884.234619	-5580.228027	-5683.673828	-6244.712891	-6343.619629	-4714.323730	-3146.932861	1.147625	1.148144	1.147643	1.148313	1.148291	1.148283	1.148154	1.148373	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.976256	1.469742	2.111483	2.150626	2.362916	2.400341	1.783837	1.190757
1833.942993	26.988680	22.524084	26.964001	-5222.309570	-3884.183350	-5573.423340	-5667.918945	-6212.817383	-6313.316406	-4703.292969	-3150.144043	1.147636	1.148129	1.147655	1.148307	1.148276	1.148275	1.148205	1.148398	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.976052	1.469723	2.108908	2.144664	2.350847	2.388874	1.779663	1.191972
1837.198975	26.983826	22.522461	26.961563	-5222.962891	-3882.355225	-5571.714844	-5652.234863	-6182.187012	-6289.381348	-4701.324707	-3149.197754	1.147658	1.148152	1.147663	1.148325	1.148339	1.148336	1.148241	1.148437	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.976299	1.469031	2.108262	2.138730	2.339256	2.379817	1.778918	1.191614
1840.456055	26.978598	22.528643	26.962000	-5223.693359	-3881.826660	-5561.679199	-5627.455078	-6147.315918	-6261.413574	-4695.564453	-3150.633545	1.147662	1.148114	1.147653	1.148320	1.148347	1.148286	1.148196	1.148374	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.976575	1.468831	2.104465	2.129354	2.326062	2.369235	1.776738	1.192157
1843.717041	26.971769	22.539507	26.962187	-5231.256348	-3884.703125	-5553.734375	-5603.437500	-6116.014160	-6227.953125	-4678.498535	-3147.250977	1.147675	1.148154	1.147678	1.148326	1.148341	1.148309	1.148213	1.148407	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.979437	1.469919	2.101459	2.120265	2.314218	2.356574	1.770281	1.190877
1846.967041	26.971342	22.505478	26.962749	-5234.104004	-3881.136230	-5539.897461	-5583.349121	-6085.845703	-6195.167480	-4668.119141	-3148.406006	1.147675	1.148133	1.147693	1.148319	1.148347	1.148305	1.148235	1.148414	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.980515	1.468570	2.096223	2.112664	2.302802	2.344168	1.766354	1.191315
1850.224976	26.966328	22.460896	26.961876	-5235.553223	-3876.005859	-5531.473145	-5558.926758	-6060.195801	-6162.681641	-4656.695312	-3150.042480	1.147661	1.148118	1.147670	1.148336	1.148322	1.148304	1.148220	1.148374	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.981063	1.466628	2.093035	2.103423	2.293097	2.331876	1.762031	1.191934
1853.484985	26.953579	22.420311	26.961313	-5236.024414	-3876.255615	-5525.553711	-5545.427246	-6035.081055	-6139.202637	-4642.418945	-3149.260010	1.147651	1.148076	1.147633	1.148327	1.148321	1.148347	1.148234	1.148395	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.981241	1.466723	2.090795	2.098315	2.283594	2.322992	1.756629	1.191638
1856.738037	26.966862	22.440166	26.962688	-5236.512695	-3874.583984	-5525.293945	-5530.351074	-6005.413086	-6115.759277	-4634.322266	-3147.519531	1.147684	1.148151	1.147681	1.148330	1.148350	1.148310	1.148206	1.148416	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.981426	1.466091	2.090697	2.092610	2.272368	2.314121	1.753565	1.190979
1859.995972	26.971235	22.501730	26.963249	-5237.144043	-3871.128418	-5525.788086	-5513.273926	-5984.692383	-6095.446289	-4616.511719	-3149.440674	1.147672	1.148141	1.147689	1.148337	1.148342	1.148327	1.148219	1.148358	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.981665	1.464783	2.090884	2.086149	2.264527	2.306435	1.746826	1.191706
1863.255981	26.968142	22.513407	26.961563	-5236.967285	-3873.877197	-5530.339844	-5506.323242	-5955.534668	-6080.991211	-4613.060547	-3150.143066	1.147619	1.148130	1.147641	1.148329	1.148341	1.148333	1.148211	1.148396	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.981598	1.465823	2.092606	2.083519	2.253494	2.300965	1.745520	1.191972
1866.517944	26.959980	22.495237	26.964125	-5238.095215	-3868.004639	-5531.312012	-5488.736816	-5924.701172	-6059.368652	-4621.633301	-3152.376953	1.147644	1.148130	1.147650	1.148336	1.148316	1.148335	1.148206	1.148378	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.982025	1.463601	2.092974	2.076864	2.241827	2.292784	1.748764	1.192817
1869.770020	26.971502	22.508474	26.963312	-5239.737793	-3864.951660	-5518.063965	-5467.634766	-5898.831543	-6033.862793	-4591.934570	-3148.403320	1.147644	1.148116	1.147667	1.148331	1.148343	1.148340	1.148194	1.148344	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.982646	1.462446	2.087961	2.068879	2.232038	2.283133	1.737526	1.191314
1873.025024	26.962542	22.481625	26.963375	-5246.105957	-3855.044922	-5515.200684	-5455.164551	-5885.458008	-6008.291992	-4572.199707	-3147.727783	1.147601	1.148089	1.147602	1.148272	1.148308	1.148309	1.148190	1.148317	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.985056	1.458697	2.086878	2.064161	2.226978	2.273457	1.730059	1.191058
