T  (s),T1,T2,T3,CL1cBAK2,CL2polyAC,CL3cBAK2,CL4polyAC,CL5McBAK2,CL6polyAC,CL7cBAK2,CL8polyAC,Sum1,Sum2,Sum3,Sum4,Sum5,Sum6,Sum7,Sum8,Inj.,Val.,Vol.,Flow,Tim.,Setpoint,CP1,CP2,CP3,CP4,CP5,CP6,CP7,CP8
8104.535156,27.025434,22.514593,26.9555,-3428.651855,-4397.384766,-3793.980957,-3864.898193,-4458.364258,-2748.079834,-3491.208252,2554.19043,1.164868,1.164922,1.164836,1.16524,1.165325,1.164929,1.164686,0.630208,15.0,3.0,0.0,50.0,480.0,27.0,1.297356,1.663911,1.435591,1.462426,1.686985,1.039837,1.321026,-0.966471
8107.789062,27.026394,22.518589,26.956438,-3447.192627,-4405.85498,-3802.091309,-3876.171631,-4477.179687,-2782.486084,-3484.479004,2611.390869,1.164933,1.164981,1.164868,1.165277,1.165383,1.164965,1.164718,0.625307,15.0,3.0,0.0,50.0,480.0,27.0,1.304371,1.667116,1.43866,1.466691,1.694105,1.052855,1.31848,-0.988115
8111.041016,27.025488,22.524021,26.955626,-3389.315918,-4387.027832,-3811.404541,-3893.49707,-4492.623535,-2807.726074,-3490.981689,2600.11499,1.164937,1.164984,1.164864,1.16527,1.165348,1.164941,1.164697,0.621822,15.0,3.0,0.0,50.0,480.0,27.0,1.282472,1.659992,1.442184,1.473247,1.699948,1.062406,1.32094,-0.983849
8114.291992,27.024794,22.521025,26.959438,-3440.698975,-4401.031738,-3823.993652,-3908.888672,-4487.830566,-2839.260498,-3510.491943,2632.780762,1.164894,1.164964,1.164866,1.165287,1.165365,1.164942,1.164676,0.617862,15.0,3.0,0.0,50.0,480.0,27.0,1.301914,1.665291,1.446948,1.479071,1.698135,1.074338,1.328323,-0.996209
8117.545898,27.020687,22.530327,26.956249,-3424.042725,-4395.243652,-3807.238525,-3900.466797,-4497.613281,-2857.445557,-3549.668701,2619.355469,1.164903,1.164964,1.164849,1.165257,1.165346,1.164929,1.16471,0.62179,15.0,3.0,0.0,50.0,480.0,27.0,1.295612,1.663101,1.440608,1.475884,1.701836,1.081219,1.343147,-0.991129
8120.797852,27.00703,22.506165,26.955687,-3490.527832,-4433.813965,-3843.734131,-3921.361328,-4530.083496,-2896.929687,-3542.070801,2652.275146,1.164933,1.164982,1.164898,1.165284,1.165322,1.164914,1.164659,0.614872,15.0,3.0,0.0,50.0,480.0,27.0,1.320769,1.677696,1.454417,1.48379,1.714123,1.096159,1.340272,-1.003585
8124.050781,27.004736,22.511158,26.957125,-3522.250488,-4446.546875,-3878.794434,-3958.291016,-4547.370117,-2926.697754,-3543.982666,2615.509033,1.164883,1.16492,1.164805,1.165242,1.165318,1.164905,1.164637,0.606526,15.0,3.0,0.0,50.0,480.0,27.0,1.332772,1.682513,1.467684,1.497764,1.720664,1.107423,1.340995,-0.989673
8127.301758,27.009483,22.534325,26.957438,-3513.504883,-4433.987305,-3856.486816,-3946.209229,-4537.819824,-2939.688965,-3591.712646,2652.02832,1.164888,1.164947,1.164842,1.16526,1.16533,1.164965,1.164696,0.60947,15.0,3.0,0.0,50.0,480.0,27.0,1.329463,1.677761,1.459243,1.493192,1.71705,1.112339,1.359056,-1.003492
8130.558105,27.007191,22.543127,26.958876,-3580.756592,-4479.256836,-3881.241455,-3965.982178,-4553.380859,-2969.491943,-3613.511475,2689.454346,1.164935,1.164964,1.164869,1.165286,1.165358,1.164956,1.164683,0.607182,15.0,3.0,0.0,50.0,480.0,27.0,1.35491,1.69489,1.46861,1.500674,1.722938,1.123616,1.367304,-1.017653
8133.811035,27.007511,22.544813,26.957001,-3612.872559,-4509.364258,-3902.249023,-3965.000977,-4554.54248,-2991.966797,-3662.611084,2742.673096,1.164913,1.164975,1.164849,1.165288,1.165365,1.164954,1.164706,0.600377,15.0,3.0,0.0,50.0,480.0,27.0,1.367062,1.706283,1.476559,1.500303,1.723378,1.13212,1.385883,-1.037791
8137.064941,27.000095,22.525957,26.956249,-3651.094482,-4527.237793,-3924.557617,-3988.718262,-4575.07666,-3025.509277,-3691.761719,2817.684082,1.164927,1.164975,1.164883,1.165264,1.165338,1.16495,1.1647,0.58892,15.0,3.0,0.0,50.0,480.0,27.0,1.381525,1.713046,1.485,1.509277,1.731148,1.144812,1.396913,-1.066174
8140.314941,27.007565,22.511347,26.957062,-3731.39624,-4595.254395,-3954.970947,-4012.219238,-4583.23291,-3060.389893,-3683.097412,2793.318848,1.164936,1.164955,1.164865,1.165256,1.165354,1.164984,1.16471,0.57872,15.0,3.0,0.0,50.0,480.0,27.0,1.41191,1.738783,1.496508,1.51817,1.734234,1.15801,1.393635,-1.056954
8143.566895,27.013805,22.527393,26.957563,-3810.721924,-4657.567383,-4008.125,-4049.592773,-4604.691895,-3097.839111,-3686.942627,2763.266357,1.164937,1.16495,1.16485,1.165263,1.165337,1.164972,1.164685,0.573495,15.0,3.0,0.0,50.0,480.0,27.0,1.441926,1.762361,1.516621,1.532311,1.742354,1.172181,1.39509,-1.045583
8146.817871,27.003616,22.520712,26.9585,-3861.935791,-4691.777344,-4048.853027,-4071.855957,-4610.428711,-3118.354736,-3676.020264,2745.904785,1.164901,1.164945,1.16488,1.165277,1.16536,1.164987,1.16473,0.568024,15.0,3.0,0.0,50.0,480.0,27.0,1.461305,1.775305,1.532032,1.540735,1.744524,1.179944,1.390957,-1.039014
8150.069824,26.998228,22.504789,26.959063,-3849.50415,-4679.333008,-4024.368408,-4077.698975,-4619.013672,-3132.078613,-3671.350098,2744.944824,1.164932,1.164958,1.164858,1.165295,1.165372,1.165017,1.16471,0.563945,15.0,3.0,0.0,50.0,480.0,27.0,1.456601,1.770597,1.522767,1.542947,1.747773,1.185136,1.389189,-1.03865
8153.324219,26.997055,22.484623,26.955437,-3899.71167,-4710.294922,-4061.456787,-4078.870361,-4625.633789,-3157.235107,-3673.977295,2758.734863,1.164935,1.164985,1.164865,1.165279,1.165371,1.165005,1.164709,0.554823,15.0,3.0,0.0,50.0,480.0,27.0,1.475599,1.782312,1.536801,1.54339,1.750278,1.194655,1.390184,-1.043868
8156.577148,26.996948,22.503229,26.956688,-3926.963623,-4734.40918,-4082.006348,-4077.718262,-4636.67334,-3185.146973,-3673.060547,2733.955078,1.164936,1.164964,1.164884,1.165312,1.165366,1.165003,1.164728,0.546574,15.0,3.0,0.0,50.0,480.0,27.0,1.48591,1.791437,1.544576,1.542954,1.754455,1.205217,1.389837,-1.034492
8159.831055,26.995134,22.513033,26.958563,-3954.790039,-4753.429687,-4068.937012,-4089.523682,-4643.485352,-3211.73291,-3656.214355,2757.078857,1.164945,1.164979,1.164878,1.165329,1.165401,1.16503,1.164766,0.53633,15.0,3.0,0.0,50.0,480.0,27.0,1.496439,1.798634,1.539631,1.547421,1.757032,1.215277,1.383462,-1.043242
8163.084961,26.98996,22.524147,26.959375,-3971.928955,-4707.919434,-4075.46582,-4085.090088,-4651.100098,-3240.982422,-3631.882812,2684.867676,1.164946,1.164953,1.164919,1.165321,1.165377,1.164993,1.164676,0.527438,15.0,3.0,0.0,50.0,480.0,27.0,1.502925,1.781413,1.542102,1.545743,1.759914,1.226344,1.374256,-1.015918
8166.352051,26.981318,22.509724,26.958376,-4010.737793,-4801.967285,-4094.367187,-4097.683594,-4668.654297,-3255.477783,-3607.623047,2655.98999,1.164926,1.164952,1.164867,1.1653,1.16539,1.16502,1.164721,0.519284,15.0,3.0,0.0,50.0,480.0,27.0,1.517609,1.817,1.549253,1.550508,1.766556,1.231829,1.365076,-1.004991
8169.603027,26.977051,22.503729,26.959625,-4029.259033,-4798.093262,-4098.152344,-4103.725586,-4672.249023,-3279.541504,-3585.614258,2632.993652,1.164909,1.164933,1.164869,1.165285,1.165384,1.164999,1.164737,0.512559,15.0,3.0,0.0,50.0,480.0,27.0,1.524618,1.815534,1.550686,1.552795,1.767916,1.240934,1.356748,-0.996289
8172.855957,26.967928,22.508411,26.959,-4025.774902,-4795.59375,-4102.780762,-4101.530273,-4687.500488,-3299.425293,-3576.265869,2621.595215,1.164939,1.16496,1.164856,1.165271,1.165378,1.165022,1.164756,0.508735,15.0,3.0,0.0,50.0,480.0,27.0,1.523299,1.814588,1.552437,1.551964,1.773687,1.248458,1.353211,-0.991976
8176.10791,26.965742,22.532076,26.960062,-4036.623779,-4808.494629,-4099.155273,-4106.197266,-4700.696289,-3311.345703,-3561.075439,2585.205078,1.164915,1.164971,1.164905,1.165306,1.165362,1.165004,1.16471,0.504237,15.0,3.0,0.0,50.0,480.0,27.0,1.527404,1.81947,1.551065,1.55373,1.77868,1.252969,1.347463,-0.978207
8179.359863,26.966595,22.536509,26.959438,-4052.484131,-4817.538574,-4112.964355,-4099.171387,-4703.884277,-3321.84668,-3558.541504,2568.232666,1.16497,1.164988,1.1649,1.165312,1.165377,1.165032,1.164717,0.496342,15.0,3.0,0.0,50.0,480.0,27.0,1.533406,1.822892,1.55629,1.551071,1.779887,1.256942,1.346504,-0.971785
8182.609863,26.955072,22.513033,26.959,-4046.258057,-4816.908203,-4104.38916,-4108.489258,-4709.919434,-3338.584473,-3557.130615,2552.335205,1.164937,1.164989,1.164882,1.16529,1.165369,1.165061,1.164744,0.496076,15.0,3.0,0.0,50.0,480.0,27.0,1.53105,1.822653,1.553046,1.554597,1.78217,1.263275,1.345971,-0.965769
8185.866211,26.951551,22.486559,26.956938,-4012.753418,-4839.022461,-4113.573242,-4124.38623,-4714.868652,-3358.626465,-3545.27124,2541.501221,1.164989,1.165014,1.16492,1.165297,1.165394,1.165084,1.164794,0.496799,15.0,3.0,0.0,50.0,480.0,27.0,1.518372,1.831021,1.556521,1.560612,1.784043,1.270859,1.341483,-0.96167
8189.119141,26.961794,22.463081,26.95875,-4063.519043,-4838.239746,-4108.408203,-4125.270996,-4720.101562,-3357.056885,-3543.886963,2511.13916,1.165006,1.165004,1.164911,1.165348,1.165402,1.165058,1.164762,0.49455,15.0,3.0,0.0,50.0,480.0,27.0,1.537581,1.830725,1.554567,1.560947,1.786023,1.270265,1.340959,-0.950181
8192.374023,26.955339,22.491055,26.959187,-4078.622803,-4841.397461,-4124.803223,-4136.462402,-4729.731934,-3380.020264,-3541.422119,2532.651611,1.164982,1.165002,1.164896,1.165327,1.165413,1.165083,1.16479,0.495014,15.0,3.0,0.0,50.0,480.0,27.0,1.543296,1.83192,1.56077,1.565182,1.789667,1.278954,1.340027,-0.958321
8195.624023,26.961794,22.482437,26.960875,-4072.125977,-4845.047363,-4114.789551,-4134.209961,-4718.854004,-3384.489502,-3543.647705,2535.197998,1.16498,1.16501,1.164911,1.165328,1.165414,1.16513,1.164782,0.493826,15.0,3.0,0.0,50.0,480.0,27.0,1.540838,1.833301,1.556981,1.564329,1.785551,1.280645,1.340869,-0.959285
8198.878906,26.941202,22.474445,26.959438,-4101.587891,-4859.942383,-4126.701172,-4106.996094,-4731.141113,-3360.470215,-3562.038574,2523.746338,1.164956,1.164973,1.164912,1.165307,1.165384,1.165048,1.164702,0.494699,15.0,3.0,0.0,50.0,480.0,27.0,1.551986,1.838937,1.561488,1.554032,1.7902,1.271557,1.347827,-0.954952
8202.128906,26.950432,22.474319,26.960375,-4119.896973,-4865.601562,-4127.421875,-4177.371582,-4726.307617,-3413.983643,-3579.41333,2519.196777,1.164965,1.164981,1.164896,1.165314,1.165397,1.165075,1.164795,0.493488,15.0,3.0,0.0,50.0,480.0,27.0,1.558914,1.841078,1.561761,1.580661,1.788371,1.291806,1.354402,-0.95323
8205.378906,26.967129,22.481251,26.962812,-4073.267578,-4875.09668,-4107.259277,-4143.726074,-4726.202637,-3414.260986,-3541.04126,2528.384277,1.164942,1.164974,1.164899,1.165316,1.165416,1.165066,1.164708,0.494673,15.0,3.0,0.0,50.0,480.0,27.0,1.54127,1.844671,1.554132,1.56793,1.788332,1.29191,1.339882,-0.956707
8208.634766,26.954966,22.491615,26.960062,-4114.117676,-4881.49707,-4137.443848,-4143.819336,-4724.296387,-3415.146973,-3583.749268,2515.883789,1.164945,1.165014,1.164904,1.165312,1.165374,1.165052,1.164733,0.490941,15.0,3.0,0.0,50.0,480.0,27.0,1.556727,1.847093,1.565553,1.567966,1.78761,1.292246,1.356043,-0.951977
8211.887695,26.966274,22.480564,26.959249,-4133.688965,-4882.138672,-4151.351074,-4161.569336,-4731.194824,-3432.038818,-3576.967529,2534.335449,1.164946,1.164981,1.164892,1.165311,1.165392,1.16506,1.164711,0.491044,15.0,3.0,0.0,50.0,480.0,27.0,1.564132,1.847336,1.570815,1.574682,1.790221,1.298637,1.353477,-0.958959
8215.139648,26.963234,22.447222,26.960751,-4127.401367,-4875.327148,-4119.317383,-4161.517578,-4735.800293,-3442.559814,-3584.617676,2500.738037,1.164936,1.164965,1.164879,1.16531,1.165366,1.165066,1.164744,0.492012,15.0,3.0,0.0,50.0,480.0,27.0,1.561753,1.844758,1.558694,1.574662,1.791963,1.302618,1.356371,-0.946246
8218.390625,26.978117,22.42337,26.961063,-4137.912598,-4887.081543,-4153.397949,-4150.092773,-4728.398437,-3448.079102,-3576.839111,2487.825195,1.164938,1.164966,1.164894,1.165328,1.165385,1.165103,1.164769,0.490337,15.0,3.0,0.0,50.0,480.0,27.0,1.565731,1.849206,1.57159,1.570339,1.789162,1.304707,1.353428,-0.94136
8221.639648,26.969742,22.470137,26.959875,-4128.950684,-4883.958496,-4148.294434,-4159.407715,-4730.333496,-3452.094238,-3570.543701,2501.531982,1.164956,1.164992,1.164901,1.165346,1.165389,1.165123,1.164776,0.491447,15.0,3.0,0.0,50.0,480.0,27.0,1.56234,1.848024,1.569659,1.573864,1.789895,1.306226,1.351046,-0.946546
8224.891602,26.947018,22.500732,26.960188,-4165.824219,-4912.710449,-4171.300781,-4152.396484,-4735.981934,-3454.882324,-3579.038086,2485.735107,1.164956,1.164989,1.164918,1.165348,1.165435,1.165137,1.164779,0.489134,15.0,3.0,0.0,50.0,480.0,27.0,1.576292,1.858904,1.578364,1.571211,1.792032,1.307281,1.35426,-0.940569
8228.141602,26.944563,22.521774,26.961813,-4143.622559,-4896.576172,-4166.769531,-4194.282227,-4728.805664,-3454.204102,-3570.289795,2488.417969,1.164986,1.165042,1.164968,1.165344,1.165431,1.165129,1.164788,0.489398,15.0,3.0,0.0,50.0,480.0,27.0,1.567891,1.852799,1.57665,1.58706,1.789317,1.307024,1.35095,-0.941584
8231.391602,26.962435,22.527081,26.961,-4156.586914,-4905.363281,-4195.182617,-4200.655762,-4733.118164,-3469.572998,-3587.152832,2467.651611,1.165045,1.165062,1.164984,1.165389,1.165469,1.165147,1.164799,0.488813,15.0,3.0,0.0,50.0,480.0,27.0,1.572797,1.856123,1.587401,1.589472,1.790948,1.31284,1.35733,-0.933726
8234.642578,26.965422,22.480251,26.959375,-4179.825684,-4920.022461,-4166.993164,-4180.482422,-4743.07959,-3477.675049,-3559.435791,2432.831299,1.165028,1.165056,1.164942,1.165373,1.165457,1.165171,1.164804,0.483048,15.0,3.0,0.0,50.0,480.0,27.0,1.58159,1.86167,1.576734,1.581838,1.794718,1.315905,1.346843,-0.920551
8237.893555,26.978064,22.484186,26.959249,-4178.625977,-4918.385254,-4178.390625,-4185.588379,-4719.407227,-3481.921875,-3553.506104,2459.042236,1.165048,1.165085,1.164989,1.165372,1.165424,1.165131,1.164776,0.486646,15.0,3.0,0.0,50.0,480.0,27.0,1.581136,1.861051,1.581047,1.58377,1.78576,1.317512,1.344599,-0.930468
8241.146484,26.976038,22.434921,26.962,-4170.295898,-4914.91748,-4147.37793,-4187.412598,-4733.290039,-3487.457275,-3556.968018,2449.868896,1.165046,1.165063,1.164957,1.165379,1.165451,1.165139,1.164782,0.486804,15.0,3.0,0.0,50.0,480.0,27.0,1.577984,1.859739,1.569312,1.584461,1.791013,1.319607,1.345909,-0.926997
8244.399414,26.980732,22.400143,26.960438,-4188.262695,-4927.646973,-4178.922852,-4201.846191,-4725.029297,-3488.062012,-3570.316895,2417.398682,1.165003,1.165038,1.164954,1.16539,1.165476,1.165178,1.164805,0.4839,15.0,3.0,0.0,50.0,480.0,27.0,1.584782,1.864555,1.581248,1.589922,1.787888,1.319836,1.35096,-0.914711
8247.650391,26.987825,22.422934,26.959562,-4204.175293,-4920.876953,-4176.356934,-4187.965332,-4721.93457,-3475.95752,-3559.395508,2429.284668,1.165027,1.165062,1.164988,1.165411,1.165465,1.16518,1.164834,0.481917,15.0,3.0,0.0,50.0,480.0,27.0,1.590803,1.861994,1.580277,1.58467,1.786717,1.315256,1.346828,-0.919209
8250.910156,26.98596,22.430925,26.96125,-4196.858887,-4926.135742,-4177.864258,-4195.459473,-4723.691406,-3486.658203,-3565.593262,2445.791992,1.165037,1.165084,1.165004,1.165446,1.165497,1.165208,1.164839,0.48469,15.0,3.0,0.0,50.0,480.0,27.0,1.588035,1.863984,1.580848,1.587505,1.787381,1.319305,1.349173,-0.925455
8254.162109,26.986599,22.447346,26.960812,-4201.744629,-4932.20166,-4183.664062,-4196.333496,-4721.125488,-3498.770264,-3561.072754,2438.536621,1.16507,1.165107,1.165037,1.165416,1.165492,1.16521,1.164835,0.484477,15.0,3.0,0.0,50.0,480.0,27.0,1.589884,1.866279,1.583042,1.587836,1.78641,1.323888,1.347462,-0.922709
8257.414062,26.992147,22.424618,26.959938,-4195.609863,-4924.239746,-4180.828125,-4188.181641,-4722.108887,-3499.072021,-3564.10083,2433.250488,1.165045,1.165091,1.165017,1.165437,1.165513,1.165187,1.164833,0.485617,15.0,3.0,0.0,50.0,480.0,27.0,1.587562,1.863266,1.581969,1.584752,1.786783,1.324002,1.348608,-0.920709
8260.665039,26.971609,22.459709,26.960125,-4193.415527,-4922.587891,-4181.869629,-4182.565918,-4705.461426,-3498.482422,-3559.889893,2390.975342,1.165064,1.165096,1.164969,1.165368,1.165447,1.165171,1.164819,0.480043,15.0,3.0,0.0,50.0,480.0,27.0,1.586732,1.862641,1.582363,1.582627,1.780483,1.323779,1.347014,-0.904713
8263.916016,26.977158,22.457523,26.958937,-4191.849121,-4932.845215,-4186.114746,-4180.784668,-4726.555664,-3500.473877,-3570.240723,2438.14624,1.165012,1.165042,1.164985,1.165377,1.165432,1.165166,1.164835,0.484108,15.0,3.0,0.0,50.0,480.0,27.0,1.586139,1.866522,1.58397,1.581953,1.788465,1.324532,1.350931,-0.922562
8267.166992,26.967821,22.451281,26.959688,-4184.656738,-4923.694824,-4176.922363,-4181.596191,-4718.085449,-3513.287842,-3572.743408,2418.929199,1.165048,1.165045,1.164972,1.165385,1.165493,1.1652,1.164821,0.482828,15.0,3.0,0.0,50.0,480.0,27.0,1.583418,1.86306,1.580491,1.58226,1.78526,1.329381,1.351878,-0.91529
8270.417969,26.973637,22.472197,26.959562,-4191.546387,-4928.753906,-4186.274414,-4189.814453,-4727.436035,-3516.398193,-3581.355469,2434.783691,1.165081,1.165111,1.165017,1.165399,1.165498,1.16518,1.164814,0.485368,15.0,3.0,0.0,50.0,480.0,27.0,1.586025,1.864974,1.58403,1.585369,1.788798,1.330558,1.355137,-0.921289
8273.669922,26.980732,22.481251,26.95775,-4180.327637,-4933.966309,-4177.430176,-4193.148437,-4703.952637,-3517.328613,-3570.344727,2439.316162,1.165047,1.165089,1.164977,1.165385,1.165471,1.165152,1.164791,0.483337,15.0,3.0,0.0,50.0,480.0,27.0,1.58178,1.866946,1.580683,1.586631,1.779912,1.33091,1.35097,-0.923004
8276.920898,26.990173,22.466328,26.959875,-4194.560547,-4930.787598,-4200.310059,-4179.889648,-4716.749023,-3521.098877,-3584.589111,2432.717041,1.165062,1.165076,1.164995,1.165406,1.165473,1.165213,1.16484,0.484737,15.0,3.0,0.0,50.0,480.0,27.0,1.587165,1.865744,1.589341,1.581614,1.784754,1.332337,1.35636,-0.920507
8280.173828,26.995775,22.406261,26.960812,-4187.464355,-4923.13916,-4192.362793,-4146.529297,-4713.238281,-3518.840576,-3575.028564,2385.085693,1.165051,1.165088,1.165019,1.165421,1.16548,1.165213,1.164836,0.484267,15.0,3.0,0.0,50.0,480.0,27.0,1.58448,1.86285,1.586334,1.568991,1.783426,1.331482,1.352743,-0.902484
8283.422852,27.014179,22.403639,26.957062,-4182.321777,-4879.628906,-4249.505859,-4199.214355,-4714.938477,-3524.714111,-3579.794189,2411.459961,1.165053,1.165089,1.164989,1.165389,1.16549,1.165143,1.164792,0.483869,15.0,3.0,0.0,50.0,480.0,27.0,1.582534,1.846386,1.607956,1.588926,1.784069,1.333704,1.354546,-0.912464
8286.671875,27.005644,22.446035,26.96125,-4163.006836,-4923.723633,-4186.344727,-4183.022949,-4718.819824,-3529.123291,-3591.008789,2396.413818,1.164994,1.16504,1.164966,1.165358,1.165447,1.165154,1.16481,0.488457,15.0,3.0,0.0,50.0,480.0,27.0,1.575226,1.863071,1.584057,1.5828,1.785538,1.335373,1.358789,-0.906771
8289.923828,27.013699,22.441977,26.9615,-4156.42041,-4910.409668,-4164.709473,-4172.667969,-4709.713867,-3534.79541,-3593.928711,2252.654053,1.164993,1.165048,1.164943,1.165363,1.165437,1.165155,1.164775,0.484136,15.0,3.0,0.0,50.0,480.0,27.0,1.572734,1.858033,1.57587,1.578882,1.782092,1.337519,1.359894,-0.852374
8293.175781,27.019459,22.466578,26.96175,-4158.969238,-4914.600586,-4177.375,-4172.453613,-4706.57666,-3520.039795,-3599.095215,2390.899658,1.164984,1.165007,1.164913,1.165357,1.165432,1.16513,1.16475,0.482316,15.0,3.0,0.0,50.0,480.0,27.0,1.573698,1.859619,1.580663,1.5788,1.780905,1.331936,1.361849,-0.904684
8296.428711,27.002815,22.468513,26.959812,-4140.030273,-4906.493164,-4170.682129,-4175.891113,-4699.07959,-3547.125244,-3597.480225,2424.813965,1.165,1.165046,1.16492,1.165313,1.165407,1.165134,1.164735,0.484045,15.0,3.0,0.0,50.0,480.0,27.0,1.566532,1.856551,1.57813,1.580101,1.778069,1.342185,1.361238,-0.917517
8299.680664,27.00543,22.447721,26.959312,-4135.433594,-4908.962402,-4171.560059,-4173.116211,-4692.931641,-3536.631592,-3601.774658,2400.755615,1.164984,1.164982,1.164918,1.165361,1.165427,1.165148,1.164788,0.484272,15.0,3.0,0.0,50.0,480.0,27.0,1.564793,1.857485,1.578462,1.579051,1.775742,1.338214,1.362863,-0.908414
8302.930664,27.018606,22.462206,26.962376,-4109.881348,-4902.755859,-4163.154785,-4166.825684,-4711.605469,-3544.914307,-3592.139648,2415.330811,1.165009,1.165043,1.164946,1.165377,1.165448,1.165133,1.164751,0.48478,15.0,3.0,0.0,50.0,480.0,27.0,1.555124,1.855137,1.575282,1.576671,1.782808,1.341348,1.359217,-0.913929
8306.182617,27.02026,22.448158,26.962,-4112.078613,-4895.071777,-4163.549805,-4184.764648,-4698.435547,-3534.160889,-3599.752197,2404.227051,1.165039,1.165037,1.164948,1.165362,1.165442,1.165152,1.164756,0.485375,15.0,3.0,0.0,50.0,480.0,27.0,1.555955,1.852229,1.575431,1.583459,1.777825,1.337279,1.362098,-0.909727
8309.438477,27.00559,22.475132,26.961,-4087.671143,-4875.520508,-4159.032715,-4175.179199,-4668.043945,-3548.981934,-3593.932373,2415.256348,1.165001,1.165036,1.164966,1.165362,1.165443,1.165153,1.164798,0.485749,15.0,3.0,0.0,50.0,480.0,27.0,1.54672,1.844831,1.573722,1.579832,1.766325,1.342887,1.359896,-0.9139
8312.693359,26.990601,22.496111,26.959749,-4074.795654,-4888.06543,-4152.6875,-4168.401855,-4696.424805,-3535.355957,-3590.133545,2449.862305,1.165007,1.165017,1.164929,1.165325,1.165415,1.165102,1.164763,0.485832,15.0,3.0,0.0,50.0,480.0,27.0,1.541848,1.849578,1.571321,1.577267,1.777064,1.337731,1.358458,-0.926995
8315.948242,26.995668,22.424494,26.962126,-4068.878174,-4885.322266,-4140.436035,-4160.328125,-4707.614258,-3552.226562,-3600.325684,2395.380615,1.165043,1.165094,1.16497,1.165391,1.165452,1.16516,1.164819,0.480668,15.0,3.0,0.0,50.0,480.0,27.0,1.539609,1.84854,1.566685,1.574212,1.781298,1.344115,1.362315,-0.90638
8319.202148,27.009005,22.415003,26.961937,-4064.351807,-4886.224609,-4156.302246,-4194.069336,-4698.29834,-3543.147217,-3607.635498,2319.227539,1.16504,1.165069,1.164963,1.165376,1.16543,1.165142,1.164753,0.486831,15.0,3.0,0.0,50.0,480.0,27.0,1.537896,1.848882,1.572689,1.58698,1.777773,1.340679,1.365081,-0.877565
